p_trigger_needed,cash_out,preserve_cost,trigger_payoff,direct_payoff,mismatch_payoff,capability,expected_return,success_rate,trigger_rate,option_preserved,context_used,over_trigger_rate,is_best_return,full_return_gain_vs_myopic,full_return_gain_vs_no_context,full_success_gain_vs_no_context,performance_closure
0.65,0.5,1.0,13.0,9.0,0.0,preserve_always_direct,2.15,0.35,0.0,1.0,0.0,0.0,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,1.0,13.0,9.0,0.0,preserve_context_contingent,10.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,1.5,13.0,9.0,0.0,myopic_cash_out,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,1.5,13.0,9.0,0.0,no_preserve_action,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,1.5,13.0,9.0,0.0,preserve_no_context,6.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,1.5,13.0,9.0,0.0,preserve_always_trigger,6.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,1.5,13.0,9.0,0.0,preserve_always_direct,1.65,0.35,0.0,1.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,1.5,13.0,9.0,0.0,preserve_context_contingent,10.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.0,13.0,9.0,0.0,myopic_cash_out,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.0,13.0,9.0,0.0,no_preserve_action,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.0,13.0,9.0,0.0,preserve_no_context,6.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.0,13.0,9.0,0.0,preserve_always_trigger,6.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.0,13.0,9.0,0.0,preserve_always_direct,1.15,0.35,0.0,1.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.0,13.0,9.0,0.0,preserve_context_contingent,9.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.5,13.0,9.0,0.0,myopic_cash_out,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.5,13.0,9.0,0.0,no_preserve_action,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.5,13.0,9.0,0.0,preserve_no_context,5.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.5,13.0,9.0,0.0,preserve_always_trigger,5.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.5,13.0,9.0,0.0,preserve_always_direct,0.6499999999999999,0.35,0.0,1.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,2.5,13.0,9.0,0.0,preserve_context_contingent,9.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.0,13.0,9.0,0.0,myopic_cash_out,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.0,13.0,9.0,0.0,no_preserve_action,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.0,13.0,9.0,0.0,preserve_no_context,5.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.0,13.0,9.0,0.0,preserve_always_trigger,5.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.0,13.0,9.0,0.0,preserve_always_direct,0.1499999999999999,0.35,0.0,1.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.0,13.0,9.0,0.0,preserve_context_contingent,8.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.5,13.0,9.0,0.0,myopic_cash_out,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.5,13.0,9.0,0.0,no_preserve_action,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.5,13.0,9.0,0.0,preserve_no_context,4.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.5,13.0,9.0,0.0,preserve_always_trigger,4.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.5,13.0,9.0,0.0,preserve_always_direct,-0.3500000000000001,0.35,0.0,1.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,3.5,13.0,9.0,0.0,preserve_context_contingent,8.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,4.0,13.0,9.0,0.0,myopic_cash_out,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,4.0,13.0,9.0,0.0,no_preserve_action,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,4.0,13.0,9.0,0.0,preserve_no_context,4.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,4.0,13.0,9.0,0.0,preserve_always_trigger,4.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,4.0,13.0,9.0,0.0,preserve_always_direct,-0.8500000000000001,0.35,0.0,1.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,0.5,4.0,13.0,9.0,0.0,preserve_context_contingent,7.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.0,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.0,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.0,13.0,9.0,0.0,preserve_no_context,8.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,10.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.0,13.0,9.0,0.0,preserve_always_trigger,8.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,10.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.0,13.0,9.0,0.0,preserve_always_direct,3.15,0.35,0.0,1.0,0.0,0.0,0.0,10.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.0,13.0,9.0,0.0,preserve_context_contingent,11.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,10.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.5,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.5,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.5,13.0,9.0,0.0,preserve_no_context,7.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.5,13.0,9.0,0.0,preserve_always_trigger,7.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.5,13.0,9.0,0.0,preserve_always_direct,2.65,0.35,0.0,1.0,0.0,0.0,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,0.5,13.0,9.0,0.0,preserve_context_contingent,11.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.0,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.0,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.0,13.0,9.0,0.0,preserve_no_context,7.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.0,13.0,9.0,0.0,preserve_always_trigger,7.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.0,13.0,9.0,0.0,preserve_always_direct,2.15,0.35,0.0,1.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.0,13.0,9.0,0.0,preserve_context_contingent,10.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.5,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.5,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.5,13.0,9.0,0.0,preserve_no_context,6.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.5,13.0,9.0,0.0,preserve_always_trigger,6.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.5,13.0,9.0,0.0,preserve_always_direct,1.65,0.35,0.0,1.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,1.5,13.0,9.0,0.0,preserve_context_contingent,10.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.0,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.0,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.0,13.0,9.0,0.0,preserve_no_context,6.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.0,13.0,9.0,0.0,preserve_always_trigger,6.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.0,13.0,9.0,0.0,preserve_always_direct,1.15,0.35,0.0,1.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.0,13.0,9.0,0.0,preserve_context_contingent,9.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.5,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.5,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.5,13.0,9.0,0.0,preserve_no_context,5.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.5,13.0,9.0,0.0,preserve_always_trigger,5.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.5,13.0,9.0,0.0,preserve_always_direct,0.6499999999999999,0.35,0.0,1.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,2.5,13.0,9.0,0.0,preserve_context_contingent,9.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.0,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.0,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.0,13.0,9.0,0.0,preserve_no_context,5.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.0,13.0,9.0,0.0,preserve_always_trigger,5.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.0,13.0,9.0,0.0,preserve_always_direct,0.1499999999999999,0.35,0.0,1.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.0,13.0,9.0,0.0,preserve_context_contingent,8.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.5,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.5,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.5,13.0,9.0,0.0,preserve_no_context,4.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.5,13.0,9.0,0.0,preserve_always_trigger,4.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.5,13.0,9.0,0.0,preserve_always_direct,-0.3500000000000001,0.35,0.0,1.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,3.5,13.0,9.0,0.0,preserve_context_contingent,8.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,4.0,13.0,9.0,0.0,myopic_cash_out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,4.0,13.0,9.0,0.0,no_preserve_action,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,4.0,13.0,9.0,0.0,preserve_no_context,4.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,4.0,13.0,9.0,0.0,preserve_always_trigger,4.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,4.0,13.0,9.0,0.0,preserve_always_direct,-0.8500000000000001,0.35,0.0,1.0,0.0,0.0,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.0,4.0,13.0,9.0,0.0,preserve_context_contingent,7.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.0,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.0,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.0,13.0,9.0,0.0,preserve_no_context,8.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.0,13.0,9.0,0.0,preserve_always_trigger,8.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.0,13.0,9.0,0.0,preserve_always_direct,3.15,0.35,0.0,1.0,0.0,0.0,0.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.0,13.0,9.0,0.0,preserve_context_contingent,11.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,10.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.5,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.5,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.5,13.0,9.0,0.0,preserve_no_context,7.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.5,13.0,9.0,0.0,preserve_always_trigger,7.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.5,13.0,9.0,0.0,preserve_always_direct,2.65,0.35,0.0,1.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,0.5,13.0,9.0,0.0,preserve_context_contingent,11.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.0,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.0,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.0,13.0,9.0,0.0,preserve_no_context,7.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.0,13.0,9.0,0.0,preserve_always_trigger,7.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.0,13.0,9.0,0.0,preserve_always_direct,2.15,0.35,0.0,1.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.0,13.0,9.0,0.0,preserve_context_contingent,10.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.5,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.5,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.5,13.0,9.0,0.0,preserve_no_context,6.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.5,13.0,9.0,0.0,preserve_always_trigger,6.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.5,13.0,9.0,0.0,preserve_always_direct,1.65,0.35,0.0,1.0,0.0,0.0,0.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,1.5,13.0,9.0,0.0,preserve_context_contingent,10.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,8.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.0,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.0,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.0,13.0,9.0,0.0,preserve_no_context,6.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.0,13.0,9.0,0.0,preserve_always_trigger,6.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.0,13.0,9.0,0.0,preserve_always_direct,1.15,0.35,0.0,1.0,0.0,0.0,0.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.0,13.0,9.0,0.0,preserve_context_contingent,9.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,8.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.5,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.5,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.5,13.0,9.0,0.0,preserve_no_context,5.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.5,13.0,9.0,0.0,preserve_always_trigger,5.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.5,13.0,9.0,0.0,preserve_always_direct,0.6499999999999999,0.35,0.0,1.0,0.0,0.0,0.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,2.5,13.0,9.0,0.0,preserve_context_contingent,9.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,7.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.0,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.0,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.0,13.0,9.0,0.0,preserve_no_context,5.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.0,13.0,9.0,0.0,preserve_always_trigger,5.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.0,13.0,9.0,0.0,preserve_always_direct,0.1499999999999999,0.35,0.0,1.0,0.0,0.0,0.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.0,13.0,9.0,0.0,preserve_context_contingent,8.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,7.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.5,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.5,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.5,13.0,9.0,0.0,preserve_no_context,4.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.5,13.0,9.0,0.0,preserve_always_trigger,4.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.5,13.0,9.0,0.0,preserve_always_direct,-0.3500000000000001,0.35,0.0,1.0,0.0,0.0,0.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,3.5,13.0,9.0,0.0,preserve_context_contingent,8.100000000000001,1.0,0.65,1.0,1.0,0.0,1.0,6.600000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,4.0,13.0,9.0,0.0,myopic_cash_out,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,4.0,13.0,9.0,0.0,no_preserve_action,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,4.0,13.0,9.0,0.0,preserve_no_context,4.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,6.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,4.0,13.0,9.0,0.0,preserve_always_trigger,4.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,6.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,4.0,13.0,9.0,0.0,preserve_always_direct,-0.8500000000000001,0.35,0.0,1.0,0.0,0.0,0.0,6.100000000000001,3.1500000000000004,0.35,1.0
0.65,1.5,4.0,13.0,9.0,0.0,preserve_context_contingent,7.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,6.100000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.0,13.0,9.0,0.0,myopic_cash_out,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.0,13.0,9.0,0.0,no_preserve_action,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.0,13.0,9.0,0.0,preserve_no_context,8.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.0,13.0,9.0,0.0,preserve_always_trigger,8.450000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.0,13.0,9.0,0.0,preserve_always_direct,3.15,0.35,0.0,1.0,0.0,0.0,0.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.0,13.0,9.0,0.0,preserve_context_contingent,11.600000000000001,1.0,0.65,1.0,1.0,0.0,1.0,9.600000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.5,13.0,9.0,0.0,myopic_cash_out,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.5,13.0,9.0,0.0,no_preserve_action,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.5,13.0,9.0,0.0,preserve_no_context,7.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
0.65,2.0,0.5,13.0,9.0,0.0,preserve_always_trigger,7.950000000000001,0.65,1.0,1.0,0.0,0.35,0.0,9.100000000000001,3.1500000000000004,0.35,1.0
