run,epoch,train_acc,test_acc,test_entropy_bits,collapse_bits,embedding_jump
pythia_agreement,0,0.4965277910232544,0.4965277910232544,15.331318855285645,0.0,0.0
pythia_agreement,1,0.4965277910232544,0.4965277910232544,15.331318855285645,0.0,0.0
pythia_agreement,2,0.5,0.5,15.331298828125,9.956813300959766e-05,0.0
pythia_agreement,4,0.4895833432674408,0.4895833432674408,15.328615188598633,0.02145238220691681,0.0
pythia_agreement,8,0.5034722089767456,0.5034722089767456,14.980106353759766,0.5438432693481445,0.0
pythia_agreement,16,0.5,0.5,14.64513111114502,1.0979065895080566,0.0
pythia_agreement,32,0.4965277910232544,0.4965277910232544,13.889086723327637,1.8827612400054932,0.0
pythia_agreement,64,0.5104166865348816,0.5104166865348816,13.073047637939453,2.7761411666870117,0.0
pythia_agreement,128,0.506944477558136,0.506944477558136,12.424633979797363,3.3818156719207764,0.0
pythia_agreement,256,0.4930555522441864,0.4930555522441864,8.767176628112793,7.250627517700195,0.0
pythia_agreement,512,0.4930555522441864,0.4930555522441864,7.78026008605957,8.171830177307129,0.0
pythia_agreement,1000,0.7708333134651184,0.7708333134651184,7.064367294311523,8.97885799407959,0.0
pythia_agreement,2000,0.9097222089767456,0.9097222089767456,6.721673965454102,9.1124849319458,0.0
pythia_agreement,4000,0.8854166865348816,0.8854166865348816,6.887022972106934,9.01693058013916,0.0
pythia_agreement,8000,0.9097222089767456,0.9097222089767456,6.642422199249268,9.30673885345459,0.0
pythia_agreement,16000,0.9166666865348816,0.9166666865348816,6.789278030395508,9.170281410217285,0.0
pythia_agreement,32000,0.9270833134651184,0.9270833134651184,6.72763204574585,9.232549667358398,0.0
pythia_agreement,96000,0.9479166865348816,0.9479166865348816,6.435799598693848,9.561988830566406,0.0
pythia_agreement,128000,0.9305555820465088,0.9305555820465088,6.4770331382751465,9.52630615234375,0.0
pythia_agreement,143000,0.9513888955116272,0.9513888955116272,6.553224563598633,9.439554214477539,0.0
pythia_random_target,0,0.4756944477558136,0.4756944477558136,15.331318855285645,0.0,0.0
pythia_random_target,1,0.4756944477558136,0.4756944477558136,15.331318855285645,0.0,0.0
pythia_random_target,2,0.4791666567325592,0.4791666567325592,15.331298828125,9.956813300959766e-05,0.0
pythia_random_target,4,0.472222238779068,0.472222238779068,15.328615188598633,0.02145238220691681,0.0
pythia_random_target,8,0.4618055522441864,0.4618055522441864,14.980106353759766,0.5438432693481445,0.0
pythia_random_target,16,0.4965277910232544,0.4965277910232544,14.64513111114502,1.0979065895080566,0.0
pythia_random_target,32,0.472222238779068,0.472222238779068,13.889086723327637,1.8827612400054932,0.0
pythia_random_target,64,0.4583333432674408,0.4583333432674408,13.073047637939453,2.7761411666870117,0.0
