run,epoch,train_acc,test_acc,test_entropy_bits,collapse_bits,embedding_jump
pythia_agreement,0,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,1,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,2,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,4,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,8,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,16,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,32,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,64,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,128,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,256,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,512,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,1000,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,2000,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,4000,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,8000,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,16000,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,32000,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,64000,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_agreement,96000,0.9513888955116272,0.9513888955116272,6.484647750854492,0.11025313287973404,0.0
pythia_agreement,128000,0.9305555820465088,0.9305555820465088,6.454274654388428,0.04704836383461952,0.0
pythia_agreement,143000,0.9409722089767456,0.9409722089767456,6.550805568695068,0.0,0.0
pythia_random_target,0,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,1,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,2,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,4,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,8,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,16,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,32,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,64,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,128,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,256,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,512,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,1000,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,2000,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,4000,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,8000,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,16000,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,32000,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,64000,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
pythia_random_target,96000,0.5104166865348816,0.5104166865348816,6.484647750854492,0.11025313287973404,0.0
pythia_random_target,128000,0.5347222089767456,0.5347222089767456,6.454274654388428,0.04704836383461952,0.0
pythia_random_target,143000,0.5243055820465088,0.5243055820465088,6.550805568695068,0.0,0.0
shuffled_vocab,0,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,1,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,2,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,4,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,8,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,16,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,32,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,64,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,128,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,256,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,512,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,1000,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,2000,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,4000,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,8000,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,16000,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,32000,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,64000,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
shuffled_vocab,96000,0.4375,0.4375,6.484647750854492,0.11025313287973404,0.0
shuffled_vocab,128000,0.4305555522441864,0.4305555522441864,6.454274654388428,0.04704836383461952,0.0
shuffled_vocab,143000,0.4270833432674408,0.4270833432674408,6.550805568695068,0.0,0.0
