run,epoch,train_acc,test_acc,test_entropy_bits,collapse_bits,embedding_jump
multiberts_agreement,0,0.5034722089767456,0.5034722089767456,14.726884841918945,0.0,0.0
multiberts_agreement,20000,0.8541666865348816,0.8541666865348816,5.635263919830322,9.526368141174316,1.3781853914260864
multiberts_agreement,40000,0.9791666865348816,0.9791666865348816,4.612466812133789,10.506452560424805,0.7010571956634521
multiberts_agreement,60000,0.9513888955116272,0.9513888955116272,4.3867902755737305,10.722723007202148,0.5390586853027344
multiberts_agreement,80000,0.9375,0.9375,4.40622615814209,10.68343734741211,0.4917772710323334
multiberts_agreement,100000,0.9409722089767456,0.9409722089767456,4.282403945922852,10.859246253967285,0.4275372326374054
multiberts_agreement,120000,0.9409722089767456,0.9409722089767456,3.9631826877593994,11.17696475982666,0.41015344858169556
multiberts_agreement,140000,0.9375,0.9375,4.39154577255249,10.751045227050781,0.38937756419181824
multiberts_agreement,160000,0.9305555820465088,0.9305555820465088,4.0288405418396,11.05638313293457,0.38144099712371826
multiberts_agreement,180000,0.9513888955116272,0.9513888955116272,4.179072380065918,10.96274185180664,0.35408398509025574
multiberts_agreement,200000,0.9479166865348816,0.9479166865348816,3.79937481880188,11.354925155639648,0.35014745593070984
multiberts_agreement,300000,0.9513888955116272,0.9513888955116272,4.142382621765137,11.006218910217285,0.4111483097076416
multiberts_agreement,400000,0.9444444179534912,0.9444444179534912,3.25290584564209,11.94210433959961,0.3532904386520386
multiberts_agreement,500000,0.9444444179534912,0.9444444179534912,3.564340829849243,11.614730834960938,0.3213372826576233
multiberts_agreement,600000,0.9340277910232544,0.9340277910232544,3.757023811340332,11.408510208129883,0.29521819949150085
multiberts_agreement,700000,0.9583333134651184,0.9583333134651184,3.734882354736328,11.43840503692627,0.2940009534358978
multiberts_agreement,800000,0.9201388955116272,0.9201388955116272,3.499429702758789,11.67662525177002,0.2858808636665344
multiberts_agreement,900000,0.9375,0.9375,3.47420072555542,11.654633522033691,0.2606832683086395
multiberts_agreement,1000000,0.9479166865348816,0.9479166865348816,3.7710647583007812,11.404481887817383,0.25100401043891907
multiberts_agreement,1100000,0.9479166865348816,0.9479166865348816,3.7204737663269043,11.467573165893555,0.24642878770828247
multiberts_agreement,1200000,0.9479166865348816,0.9479166865348816,3.8901312351226807,11.285381317138672,0.22907117009162903
multiberts_agreement,1300000,0.9340277910232544,0.9340277910232544,3.6797327995300293,11.485546112060547,0.2364223748445511
multiberts_agreement,1400000,0.9409722089767456,0.9409722089767456,3.918959379196167,11.253865242004395,0.21381884813308716
multiberts_agreement,1500000,0.9305555820465088,0.9305555820465088,3.4752912521362305,11.718680381774902,0.19177158176898956
multiberts_agreement,1600000,0.9131944179534912,0.9131944179534912,3.6722726821899414,11.484058380126953,0.16355693340301514
multiberts_agreement,1700000,0.9201388955116272,0.9201388955116272,3.622406005859375,11.555174827575684,0.13887085020542145
multiberts_agreement,1800000,0.9131944179534912,0.9131944179534912,3.54935884475708,11.63008975982666,0.12322408705949783
multiberts_agreement,1900000,0.9131944179534912,0.9131944179534912,3.735501527786255,11.436211585998535,0.0924004539847374
multiberts_agreement,2000000,0.9166666865348816,0.9166666865348816,3.650507926940918,11.528076171875,0.05121459811925888
multiberts_random_target,0,0.5069444179534912,0.5069444179534912,14.726884841918945,0.0,0.0
multiberts_random_target,20000,0.5243055820465088,0.5243055820465088,5.635263919830322,9.526368141174316,1.3781853914260864
multiberts_random_target,40000,0.5243055820465088,0.5243055820465088,4.612466812133789,10.506452560424805,0.7010571956634521
multiberts_random_target,60000,0.5104166865348816,0.5104166865348816,4.3867902755737305,10.722723007202148,0.5390586853027344
multiberts_random_target,80000,0.5381944179534912,0.5381944179534912,4.40622615814209,10.68343734741211,0.4917772710323334
multiberts_random_target,100000,0.5208333134651184,0.5208333134651184,4.282403945922852,10.859246253967285,0.4275372326374054
multiberts_random_target,120000,0.5173611044883728,0.5173611044883728,3.9631826877593994,11.17696475982666,0.41015344858169556
multiberts_random_target,140000,0.5486111044883728,0.5486111044883728,4.39154577255249,10.751045227050781,0.38937756419181824
multiberts_random_target,160000,0.5486111044883728,0.5486111044883728,4.0288405418396,11.05638313293457,0.38144099712371826
multiberts_random_target,180000,0.5625,0.5625,4.179072380065918,10.96274185180664,0.35408398509025574
multiberts_random_target,200000,0.53125,0.53125,3.79937481880188,11.354925155639648,0.35014745593070984
multiberts_random_target,300000,0.5763888955116272,0.5763888955116272,4.142382621765137,11.006218910217285,0.4111483097076416
multiberts_random_target,400000,0.5729166865348816,0.5729166865348816,3.25290584564209,11.94210433959961,0.3532904386520386
multiberts_random_target,500000,0.5208333134651184,0.5208333134651184,3.564340829849243,11.614730834960938,0.3213372826576233
multiberts_random_target,600000,0.5069444179534912,0.5069444179534912,3.757023811340332,11.408510208129883,0.29521819949150085
multiberts_random_target,700000,0.5416666865348816,0.5416666865348816,3.734882354736328,11.43840503692627,0.2940009534358978
multiberts_random_target,800000,0.5243055820465088,0.5243055820465088,3.499429702758789,11.67662525177002,0.2858808636665344
multiberts_random_target,900000,0.5208333134651184,0.5208333134651184,3.47420072555542,11.654633522033691,0.2606832683086395
multiberts_random_target,1000000,0.5381944179534912,0.5381944179534912,3.7710647583007812,11.404481887817383,0.25100401043891907
multiberts_random_target,1100000,0.5173611044883728,0.5173611044883728,3.7204737663269043,11.467573165893555,0.24642878770828247
multiberts_random_target,1200000,0.53125,0.53125,3.8901312351226807,11.285381317138672,0.22907117009162903
multiberts_random_target,1300000,0.5277777910232544,0.5277777910232544,3.6797327995300293,11.485546112060547,0.2364223748445511
multiberts_random_target,1400000,0.5173611044883728,0.5173611044883728,3.918959379196167,11.253865242004395,0.21381884813308716
multiberts_random_target,1500000,0.5243055820465088,0.5243055820465088,3.4752912521362305,11.718680381774902,0.19177158176898956
multiberts_random_target,1600000,0.5069444179534912,0.5069444179534912,3.6722726821899414,11.484058380126953,0.16355693340301514
multiberts_random_target,1700000,0.5104166865348816,0.5104166865348816,3.622406005859375,11.555174827575684,0.13887085020542145
multiberts_random_target,1800000,0.4965277910232544,0.4965277910232544,3.54935884475708,11.63008975982666,0.12322408705949783
multiberts_random_target,1900000,0.5173611044883728,0.5173611044883728,3.735501527786255,11.436211585998535,0.0924004539847374
multiberts_random_target,2000000,0.5173611044883728,0.5173611044883728,3.650507926940918,11.528076171875,0.05121459811925888
shuffled_vocab,0,0.5,0.5,14.726884841918945,0.0,0.0
shuffled_vocab,20000,0.4965277910232544,0.4965277910232544,5.635263919830322,9.526368141174316,1.3781853914260864
shuffled_vocab,40000,0.4930555522441864,0.4930555522441864,4.612466812133789,10.506452560424805,0.7010571956634521
shuffled_vocab,60000,0.4895833432674408,0.4895833432674408,4.3867902755737305,10.722723007202148,0.5390586853027344
shuffled_vocab,80000,0.5104166865348816,0.5104166865348816,4.40622615814209,10.68343734741211,0.4917772710323334
shuffled_vocab,100000,0.5243055820465088,0.5243055820465088,4.282403945922852,10.859246253967285,0.4275372326374054
shuffled_vocab,120000,0.5208333134651184,0.5208333134651184,3.9631826877593994,11.17696475982666,0.41015344858169556
shuffled_vocab,140000,0.5347222089767456,0.5347222089767456,4.39154577255249,10.751045227050781,0.38937756419181824
shuffled_vocab,160000,0.5520833134651184,0.5520833134651184,4.0288405418396,11.05638313293457,0.38144099712371826
shuffled_vocab,180000,0.5208333134651184,0.5208333134651184,4.179072380065918,10.96274185180664,0.35408398509025574
shuffled_vocab,200000,0.53125,0.53125,3.79937481880188,11.354925155639648,0.35014745593070984
shuffled_vocab,300000,0.4722222089767456,0.4722222089767456,4.142382621765137,11.006218910217285,0.4111483097076416
shuffled_vocab,400000,0.5173611044883728,0.5173611044883728,3.25290584564209,11.94210433959961,0.3532904386520386
shuffled_vocab,500000,0.5,0.5,3.564340829849243,11.614730834960938,0.3213372826576233
shuffled_vocab,600000,0.5104166865348816,0.5104166865348816,3.757023811340332,11.408510208129883,0.29521819949150085
shuffled_vocab,700000,0.4826388955116272,0.4826388955116272,3.734882354736328,11.43840503692627,0.2940009534358978
shuffled_vocab,800000,0.4861111044883728,0.4861111044883728,3.499429702758789,11.67662525177002,0.2858808636665344
shuffled_vocab,900000,0.5104166865348816,0.5104166865348816,3.47420072555542,11.654633522033691,0.2606832683086395
shuffled_vocab,1000000,0.5,0.5,3.7710647583007812,11.404481887817383,0.25100401043891907
shuffled_vocab,1100000,0.5208333134651184,0.5208333134651184,3.7204737663269043,11.467573165893555,0.24642878770828247
shuffled_vocab,1200000,0.5,0.5,3.8901312351226807,11.285381317138672,0.22907117009162903
shuffled_vocab,1300000,0.5034722089767456,0.5034722089767456,3.6797327995300293,11.485546112060547,0.2364223748445511
