controller,episode,t,p_decoy,p_threat,p_fragile,entropy,entropy_norm,role_collapse_kl,non_decoy_rate,useful_nondecoy_consensus,decoy_trap_consensus
nearest_only,22,19,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,22,20,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,22,21,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,22,22,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,22,23,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,22,24,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,23,0,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,1,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,2,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,3,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,4,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,5,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,6,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,7,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,8,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,9,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,10,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,11,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,12,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,13,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,14,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,15,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,16,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,17,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,18,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,19,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,20,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,21,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,22,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,23,23,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,23,24,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,24,0,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,1,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,2,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,3,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,4,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,5,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,6,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,7,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,8,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,9,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,10,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,11,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,12,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,13,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,14,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,15,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,16,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,17,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,18,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,19,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,20,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,21,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,24,22,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,24,23,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,24,24,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,25,0,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,1,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,2,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,3,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,4,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,5,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,6,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,7,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,8,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,9,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,10,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,11,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,12,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,13,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,14,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,15,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,16,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,17,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,18,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,19,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,20,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,25,21,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,25,22,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,25,23,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,25,24,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,26,0,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,1,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,2,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,3,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,4,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,5,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,6,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,7,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,8,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,9,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,10,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,11,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,12,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,13,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,14,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,15,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,16,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,17,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,18,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,19,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,20,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,21,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,22,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,23,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,26,24,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,27,0,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,1,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,2,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,3,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,4,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,5,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,6,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,7,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,8,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,9,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,10,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,11,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,12,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,13,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,14,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,15,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,16,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,17,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,18,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,19,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,20,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,21,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,27,22,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,27,23,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,27,24,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,28,0,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,1,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,2,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,3,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,4,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,5,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,6,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,7,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,8,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,9,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,10,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,11,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,12,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,13,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,14,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,15,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,16,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,17,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,18,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,19,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,20,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,28,21,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,28,22,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,28,23,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,28,24,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,29,0,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,1,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,2,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,3,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,4,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,5,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,6,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,7,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,8,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,9,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,10,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,11,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,12,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,13,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,14,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,15,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,16,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,17,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,18,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,19,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,20,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,29,21,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,29,22,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,29,23,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,29,24,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
nearest_only,30,0,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,30,1,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,30,2,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,30,3,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,30,4,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,30,5,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,30,6,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,30,7,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
nearest_only,30,8,1.0,0.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,0.0,0.0,1.0000000000009104
