run,epoch,train_acc,test_acc,test_entropy_bits,collapse_bits,embedding_jump
head_facts,0,0.5,0.5,14.724924087524414,0.0,0.0
head_facts,20000,0.9,0.9,9.490757942199707,5.5759429931640625,0.0
head_facts,40000,1.0,1.0,8.5809907913208,6.455502986907959,0.0
head_facts,60000,1.0,1.0,6.13008975982666,8.910945892333984,0.0
head_facts,80000,1.0,1.0,4.961190700531006,10.109811782836914,0.0
head_facts,100000,1.0,1.0,4.249706745147705,10.826532363891602,0.0
head_facts,120000,1.0,1.0,4.795498371124268,10.245450973510742,0.0
head_facts,140000,1.0,1.0,4.699481964111328,10.366461753845215,0.0
head_facts,160000,1.0,1.0,4.366337776184082,10.688335418701172,0.0
head_facts,180000,1.0,1.0,3.344942808151245,11.745426177978516,0.0
head_facts,200000,1.0,1.0,4.036477088928223,11.041097640991211,0.0
head_facts,300000,1.0,1.0,3.1231327056884766,11.94223403930664,0.0
head_facts,400000,1.0,1.0,2.960690975189209,12.141849517822266,0.0
head_facts,500000,1.0,1.0,2.7722198963165283,12.351152420043945,0.0
head_facts,600000,1.0,1.0,2.5920863151550293,12.544222831726074,0.0
head_facts,700000,1.0,1.0,2.3474056720733643,12.77008056640625,0.0
head_facts,800000,1.0,1.0,3.025117874145508,12.062219619750977,0.0
head_facts,900000,1.0,1.0,3.2929184436798096,11.80500316619873,0.0
head_facts,1000000,1.0,1.0,3.435904026031494,11.677925109863281,0.0
head_facts,1100000,1.0,1.0,3.1289381980895996,11.978666305541992,0.0
head_facts,1200000,1.0,1.0,3.322211503982544,11.76802921295166,0.0
head_facts,1300000,1.0,1.0,3.099475622177124,12.020750045776367,0.0
head_facts,1400000,1.0,1.0,3.7343850135803223,11.334095001220703,0.0
head_facts,1500000,1.0,1.0,3.1624910831451416,11.912275314331055,0.0
head_facts,1600000,1.0,1.0,3.495997190475464,11.626806259155273,0.0
head_facts,1700000,1.0,1.0,3.5857608318328857,11.505040168762207,0.0
head_facts,1800000,1.0,1.0,3.437284469604492,11.672410011291504,0.0
head_facts,1900000,1.0,1.0,3.2775306701660156,11.819592475891113,0.0
head_facts,2000000,1.0,1.0,3.2761473655700684,11.822242736816406,0.0
tail_facts,0,0.6111111111111112,0.6111111111111112,14.724879264831543,0.0,0.0
tail_facts,20000,1.0,1.0,5.266836166381836,9.713415145874023,0.0
tail_facts,40000,1.0,1.0,4.888205528259277,10.18435001373291,0.0
tail_facts,60000,1.0,1.0,3.372467279434204,11.628149032592773,0.0
tail_facts,80000,1.0,1.0,3.4561450481414795,11.667821884155273,0.0
tail_facts,100000,1.0,1.0,2.537153482437134,12.42990493774414,0.0
tail_facts,120000,1.0,1.0,2.874716281890869,12.147920608520508,0.0
tail_facts,140000,1.0,1.0,2.5154693126678467,12.50340747833252,0.0
tail_facts,160000,1.0,1.0,1.8527405261993408,13.288999557495117,0.0
tail_facts,180000,1.0,1.0,2.0415759086608887,13.066315650939941,0.0
tail_facts,200000,1.0,1.0,1.9508287906646729,13.126167297363281,0.0
tail_facts,300000,1.0,1.0,1.6705331802368164,13.400982856750488,0.0
tail_facts,400000,1.0,1.0,1.3226569890975952,13.731083869934082,0.0
