p_trigger_needed,cash_out,preserve_cost,trigger_payoff,direct_payoff,mismatch_payoff,return_myopic_greedy,return_always_trigger,return_always_direct,return_random_preserve,return_possibility_preserving,winner,option_value,local_optimality_gap,threshold_cash_out,local_optimum_trap
0.6,5.0,2.5,13.0,9.0,0.0,5.0,5.3,1.1,3.2,8.9,possibility_preserving,3.9000000000000004,7.5,8.9,1.0
0.6,5.0,3.0,13.0,9.0,0.0,5.0,4.8,0.6000000000000001,2.7,8.4,possibility_preserving,3.4000000000000004,8.0,8.4,1.0
0.6,5.0,3.5,13.0,9.0,0.0,5.0,4.3,0.10000000000000009,2.2,7.9,possibility_preserving,2.9000000000000004,8.5,7.9,1.0
0.6,5.0,4.0,13.0,9.0,0.0,5.0,3.8,-0.3999999999999999,1.7,7.4,possibility_preserving,2.4000000000000004,9.0,7.4,1.0
0.6,5.5,0.0,13.0,9.0,0.0,5.5,7.8,3.6,5.7,11.4,possibility_preserving,5.9,5.5,11.4,1.0
0.6,5.5,0.5,13.0,9.0,0.0,5.5,7.3,3.1,5.2,10.9,possibility_preserving,5.4,6.0,10.9,1.0
0.6,5.5,1.0,13.0,9.0,0.0,5.5,6.8,2.6,4.7,10.4,possibility_preserving,4.9,6.5,10.4,1.0
0.6,5.5,1.5,13.0,9.0,0.0,5.5,6.3,2.1,4.2,9.9,possibility_preserving,4.4,7.0,9.9,1.0
0.6,5.5,2.0,13.0,9.0,0.0,5.5,5.8,1.6,3.7,9.4,possibility_preserving,3.9000000000000004,7.5,9.4,1.0
0.6,5.5,2.5,13.0,9.0,0.0,5.5,5.3,1.1,3.2,8.9,possibility_preserving,3.4000000000000004,8.0,8.9,1.0
0.6,5.5,3.0,13.0,9.0,0.0,5.5,4.8,0.6000000000000001,2.7,8.4,possibility_preserving,2.9000000000000004,8.5,8.4,1.0
0.6,5.5,3.5,13.0,9.0,0.0,5.5,4.3,0.10000000000000009,2.2,7.9,possibility_preserving,2.4000000000000004,9.0,7.9,1.0
0.6,5.5,4.0,13.0,9.0,0.0,5.5,3.8,-0.3999999999999999,1.7,7.4,possibility_preserving,1.9000000000000004,9.5,7.4,1.0
0.6,6.0,0.0,13.0,9.0,0.0,6.0,7.8,3.6,5.7,11.4,possibility_preserving,5.4,6.0,11.4,1.0
0.6,6.0,0.5,13.0,9.0,0.0,6.0,7.3,3.1,5.2,10.9,possibility_preserving,4.9,6.5,10.9,1.0
0.6,6.0,1.0,13.0,9.0,0.0,6.0,6.8,2.6,4.7,10.4,possibility_preserving,4.4,7.0,10.4,1.0
0.6,6.0,1.5,13.0,9.0,0.0,6.0,6.3,2.1,4.2,9.9,possibility_preserving,3.9000000000000004,7.5,9.9,1.0
0.6,6.0,2.0,13.0,9.0,0.0,6.0,5.8,1.6,3.7,9.4,possibility_preserving,3.4000000000000004,8.0,9.4,1.0
0.6,6.0,2.5,13.0,9.0,0.0,6.0,5.3,1.1,3.2,8.9,possibility_preserving,2.9000000000000004,8.5,8.9,1.0
0.6,6.0,3.0,13.0,9.0,0.0,6.0,4.8,0.6000000000000001,2.7,8.4,possibility_preserving,2.4000000000000004,9.0,8.4,1.0
0.6,6.0,3.5,13.0,9.0,0.0,6.0,4.3,0.10000000000000009,2.2,7.9,possibility_preserving,1.9000000000000004,9.5,7.9,1.0
0.6,6.0,4.0,13.0,9.0,0.0,6.0,3.8,-0.3999999999999999,1.7,7.4,possibility_preserving,1.4000000000000004,10.0,7.4,1.0
0.6,6.5,0.0,13.0,9.0,0.0,6.5,7.8,3.6,5.7,11.4,possibility_preserving,4.9,6.5,11.4,1.0
0.6,6.5,0.5,13.0,9.0,0.0,6.5,7.3,3.1,5.2,10.9,possibility_preserving,4.4,7.0,10.9,1.0
0.6,6.5,1.0,13.0,9.0,0.0,6.5,6.8,2.6,4.7,10.4,possibility_preserving,3.9000000000000004,7.5,10.4,1.0
0.6,6.5,1.5,13.0,9.0,0.0,6.5,6.3,2.1,4.2,9.9,possibility_preserving,3.4000000000000004,8.0,9.9,1.0
0.6,6.5,2.0,13.0,9.0,0.0,6.5,5.8,1.6,3.7,9.4,possibility_preserving,2.9000000000000004,8.5,9.4,1.0
0.6,6.5,2.5,13.0,9.0,0.0,6.5,5.3,1.1,3.2,8.9,possibility_preserving,2.4000000000000004,9.0,8.9,1.0
0.6,6.5,3.0,13.0,9.0,0.0,6.5,4.8,0.6000000000000001,2.7,8.4,possibility_preserving,1.9000000000000004,9.5,8.4,1.0
0.6,6.5,3.5,13.0,9.0,0.0,6.5,4.3,0.10000000000000009,2.2,7.9,possibility_preserving,1.4000000000000004,10.0,7.9,1.0
0.6,6.5,4.0,13.0,9.0,0.0,6.5,3.8,-0.3999999999999999,1.7,7.4,possibility_preserving,0.9000000000000004,10.5,7.4,1.0
0.6,7.0,0.0,13.0,9.0,0.0,7.0,7.8,3.6,5.7,11.4,possibility_preserving,4.4,7.0,11.4,1.0
0.6,7.0,0.5,13.0,9.0,0.0,7.0,7.3,3.1,5.2,10.9,possibility_preserving,3.9000000000000004,7.5,10.9,1.0
0.6,7.0,1.0,13.0,9.0,0.0,7.0,6.8,2.6,4.7,10.4,possibility_preserving,3.4000000000000004,8.0,10.4,1.0
0.6,7.0,1.5,13.0,9.0,0.0,7.0,6.3,2.1,4.2,9.9,possibility_preserving,2.9000000000000004,8.5,9.9,1.0
0.6,7.0,2.0,13.0,9.0,0.0,7.0,5.8,1.6,3.7,9.4,possibility_preserving,2.4000000000000004,9.0,9.4,1.0
0.6,7.0,2.5,13.0,9.0,0.0,7.0,5.3,1.1,3.2,8.9,possibility_preserving,1.9000000000000004,9.5,8.9,1.0
0.6,7.0,3.0,13.0,9.0,0.0,7.0,4.8,0.6000000000000001,2.7,8.4,possibility_preserving,1.4000000000000004,10.0,8.4,1.0
0.6,7.0,3.5,13.0,9.0,0.0,7.0,4.3,0.10000000000000009,2.2,7.9,possibility_preserving,0.9000000000000004,10.5,7.9,1.0
0.6,7.0,4.0,13.0,9.0,0.0,7.0,3.8,-0.3999999999999999,1.7,7.4,possibility_preserving,0.40000000000000036,11.0,7.4,1.0
0.6,7.5,0.0,13.0,9.0,0.0,7.5,7.8,3.6,5.7,11.4,possibility_preserving,3.9000000000000004,7.5,11.4,1.0
0.6,7.5,0.5,13.0,9.0,0.0,7.5,7.3,3.1,5.2,10.9,possibility_preserving,3.4000000000000004,8.0,10.9,1.0
0.6,7.5,1.0,13.0,9.0,0.0,7.5,6.8,2.6,4.7,10.4,possibility_preserving,2.9000000000000004,8.5,10.4,1.0
0.6,7.5,1.5,13.0,9.0,0.0,7.5,6.3,2.1,4.2,9.9,possibility_preserving,2.4000000000000004,9.0,9.9,1.0
0.6,7.5,2.0,13.0,9.0,0.0,7.5,5.8,1.6,3.7,9.4,possibility_preserving,1.9000000000000004,9.5,9.4,1.0
0.6,7.5,2.5,13.0,9.0,0.0,7.5,5.3,1.1,3.2,8.9,possibility_preserving,1.4000000000000004,10.0,8.9,1.0
0.6,7.5,3.0,13.0,9.0,0.0,7.5,4.8,0.6000000000000001,2.7,8.4,possibility_preserving,0.9000000000000004,10.5,8.4,1.0
0.6,7.5,3.5,13.0,9.0,0.0,7.5,4.3,0.10000000000000009,2.2,7.9,possibility_preserving,0.40000000000000036,11.0,7.9,1.0
0.6,7.5,4.0,13.0,9.0,0.0,7.5,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-0.09999999999999964,11.5,7.4,0.0
0.6,8.0,0.0,13.0,9.0,0.0,8.0,7.8,3.6,5.7,11.4,possibility_preserving,3.4000000000000004,8.0,11.4,1.0
0.6,8.0,0.5,13.0,9.0,0.0,8.0,7.3,3.1,5.2,10.9,possibility_preserving,2.9000000000000004,8.5,10.9,1.0
0.6,8.0,1.0,13.0,9.0,0.0,8.0,6.8,2.6,4.7,10.4,possibility_preserving,2.4000000000000004,9.0,10.4,1.0
0.6,8.0,1.5,13.0,9.0,0.0,8.0,6.3,2.1,4.2,9.9,possibility_preserving,1.9000000000000004,9.5,9.9,1.0
0.6,8.0,2.0,13.0,9.0,0.0,8.0,5.8,1.6,3.7,9.4,possibility_preserving,1.4000000000000004,10.0,9.4,1.0
0.6,8.0,2.5,13.0,9.0,0.0,8.0,5.3,1.1,3.2,8.9,possibility_preserving,0.9000000000000004,10.5,8.9,1.0
0.6,8.0,3.0,13.0,9.0,0.0,8.0,4.8,0.6000000000000001,2.7,8.4,possibility_preserving,0.40000000000000036,11.0,8.4,1.0
0.6,8.0,3.5,13.0,9.0,0.0,8.0,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-0.09999999999999964,11.5,7.9,0.0
0.6,8.0,4.0,13.0,9.0,0.0,8.0,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-0.5999999999999996,12.0,7.4,0.0
0.6,8.5,0.0,13.0,9.0,0.0,8.5,7.8,3.6,5.7,11.4,possibility_preserving,2.9000000000000004,8.5,11.4,1.0
0.6,8.5,0.5,13.0,9.0,0.0,8.5,7.3,3.1,5.2,10.9,possibility_preserving,2.4000000000000004,9.0,10.9,1.0
0.6,8.5,1.0,13.0,9.0,0.0,8.5,6.8,2.6,4.7,10.4,possibility_preserving,1.9000000000000004,9.5,10.4,1.0
0.6,8.5,1.5,13.0,9.0,0.0,8.5,6.3,2.1,4.2,9.9,possibility_preserving,1.4000000000000004,10.0,9.9,1.0
0.6,8.5,2.0,13.0,9.0,0.0,8.5,5.8,1.6,3.7,9.4,possibility_preserving,0.9000000000000004,10.5,9.4,1.0
0.6,8.5,2.5,13.0,9.0,0.0,8.5,5.3,1.1,3.2,8.9,possibility_preserving,0.40000000000000036,11.0,8.9,1.0
0.6,8.5,3.0,13.0,9.0,0.0,8.5,4.8,0.6000000000000001,2.7,8.4,myopic_greedy,-0.09999999999999964,11.5,8.4,0.0
0.6,8.5,3.5,13.0,9.0,0.0,8.5,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-0.5999999999999996,12.0,7.9,0.0
0.6,8.5,4.0,13.0,9.0,0.0,8.5,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-1.0999999999999996,12.5,7.4,0.0
0.6,9.0,0.0,13.0,9.0,0.0,9.0,7.8,3.6,5.7,11.4,possibility_preserving,2.4000000000000004,9.0,11.4,1.0
0.6,9.0,0.5,13.0,9.0,0.0,9.0,7.3,3.1,5.2,10.9,possibility_preserving,1.9000000000000004,9.5,10.9,1.0
0.6,9.0,1.0,13.0,9.0,0.0,9.0,6.8,2.6,4.7,10.4,possibility_preserving,1.4000000000000004,10.0,10.4,1.0
0.6,9.0,1.5,13.0,9.0,0.0,9.0,6.3,2.1,4.2,9.9,possibility_preserving,0.9000000000000004,10.5,9.9,1.0
0.6,9.0,2.0,13.0,9.0,0.0,9.0,5.8,1.6,3.7,9.4,possibility_preserving,0.40000000000000036,11.0,9.4,1.0
0.6,9.0,2.5,13.0,9.0,0.0,9.0,5.3,1.1,3.2,8.9,myopic_greedy,-0.09999999999999964,11.5,8.9,0.0
0.6,9.0,3.0,13.0,9.0,0.0,9.0,4.8,0.6000000000000001,2.7,8.4,myopic_greedy,-0.5999999999999996,12.0,8.4,0.0
0.6,9.0,3.5,13.0,9.0,0.0,9.0,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-1.0999999999999996,12.5,7.9,0.0
0.6,9.0,4.0,13.0,9.0,0.0,9.0,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-1.5999999999999996,13.0,7.4,0.0
0.6,9.5,0.0,13.0,9.0,0.0,9.5,7.8,3.6,5.7,11.4,possibility_preserving,1.9000000000000004,9.5,11.4,1.0
0.6,9.5,0.5,13.0,9.0,0.0,9.5,7.3,3.1,5.2,10.9,possibility_preserving,1.4000000000000004,10.0,10.9,1.0
0.6,9.5,1.0,13.0,9.0,0.0,9.5,6.8,2.6,4.7,10.4,possibility_preserving,0.9000000000000004,10.5,10.4,1.0
0.6,9.5,1.5,13.0,9.0,0.0,9.5,6.3,2.1,4.2,9.9,possibility_preserving,0.40000000000000036,11.0,9.9,1.0
0.6,9.5,2.0,13.0,9.0,0.0,9.5,5.8,1.6,3.7,9.4,myopic_greedy,-0.09999999999999964,11.5,9.4,0.0
0.6,9.5,2.5,13.0,9.0,0.0,9.5,5.3,1.1,3.2,8.9,myopic_greedy,-0.5999999999999996,12.0,8.9,0.0
0.6,9.5,3.0,13.0,9.0,0.0,9.5,4.8,0.6000000000000001,2.7,8.4,myopic_greedy,-1.0999999999999996,12.5,8.4,0.0
0.6,9.5,3.5,13.0,9.0,0.0,9.5,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-1.5999999999999996,13.0,7.9,0.0
0.6,9.5,4.0,13.0,9.0,0.0,9.5,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-2.0999999999999996,13.5,7.4,0.0
0.6,10.0,0.0,13.0,9.0,0.0,10.0,7.8,3.6,5.7,11.4,possibility_preserving,1.4000000000000004,10.0,11.4,1.0
0.6,10.0,0.5,13.0,9.0,0.0,10.0,7.3,3.1,5.2,10.9,possibility_preserving,0.9000000000000004,10.5,10.9,1.0
0.6,10.0,1.0,13.0,9.0,0.0,10.0,6.8,2.6,4.7,10.4,possibility_preserving,0.40000000000000036,11.0,10.4,1.0
0.6,10.0,1.5,13.0,9.0,0.0,10.0,6.3,2.1,4.2,9.9,myopic_greedy,-0.09999999999999964,11.5,9.9,0.0
0.6,10.0,2.0,13.0,9.0,0.0,10.0,5.8,1.6,3.7,9.4,myopic_greedy,-0.5999999999999996,12.0,9.4,0.0
0.6,10.0,2.5,13.0,9.0,0.0,10.0,5.3,1.1,3.2,8.9,myopic_greedy,-1.0999999999999996,12.5,8.9,0.0
0.6,10.0,3.0,13.0,9.0,0.0,10.0,4.8,0.6000000000000001,2.7,8.4,myopic_greedy,-1.5999999999999996,13.0,8.4,0.0
0.6,10.0,3.5,13.0,9.0,0.0,10.0,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-2.0999999999999996,13.5,7.9,0.0
0.6,10.0,4.0,13.0,9.0,0.0,10.0,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-2.5999999999999996,14.0,7.4,0.0
0.6,10.5,0.0,13.0,9.0,0.0,10.5,7.8,3.6,5.7,11.4,possibility_preserving,0.9000000000000004,10.5,11.4,1.0
0.6,10.5,0.5,13.0,9.0,0.0,10.5,7.3,3.1,5.2,10.9,possibility_preserving,0.40000000000000036,11.0,10.9,1.0
0.6,10.5,1.0,13.0,9.0,0.0,10.5,6.8,2.6,4.7,10.4,myopic_greedy,-0.09999999999999964,11.5,10.4,0.0
0.6,10.5,1.5,13.0,9.0,0.0,10.5,6.3,2.1,4.2,9.9,myopic_greedy,-0.5999999999999996,12.0,9.9,0.0
0.6,10.5,2.0,13.0,9.0,0.0,10.5,5.8,1.6,3.7,9.4,myopic_greedy,-1.0999999999999996,12.5,9.4,0.0
0.6,10.5,2.5,13.0,9.0,0.0,10.5,5.3,1.1,3.2,8.9,myopic_greedy,-1.5999999999999996,13.0,8.9,0.0
0.6,10.5,3.0,13.0,9.0,0.0,10.5,4.8,0.6000000000000001,2.7,8.4,myopic_greedy,-2.0999999999999996,13.5,8.4,0.0
0.6,10.5,3.5,13.0,9.0,0.0,10.5,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-2.5999999999999996,14.0,7.9,0.0
0.6,10.5,4.0,13.0,9.0,0.0,10.5,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-3.0999999999999996,14.5,7.4,0.0
0.6,11.0,0.0,13.0,9.0,0.0,11.0,7.8,3.6,5.7,11.4,possibility_preserving,0.40000000000000036,11.0,11.4,1.0
0.6,11.0,0.5,13.0,9.0,0.0,11.0,7.3,3.1,5.2,10.9,myopic_greedy,-0.09999999999999964,11.5,10.9,0.0
0.6,11.0,1.0,13.0,9.0,0.0,11.0,6.8,2.6,4.7,10.4,myopic_greedy,-0.5999999999999996,12.0,10.4,0.0
0.6,11.0,1.5,13.0,9.0,0.0,11.0,6.3,2.1,4.2,9.9,myopic_greedy,-1.0999999999999996,12.5,9.9,0.0
0.6,11.0,2.0,13.0,9.0,0.0,11.0,5.8,1.6,3.7,9.4,myopic_greedy,-1.5999999999999996,13.0,9.4,0.0
0.6,11.0,2.5,13.0,9.0,0.0,11.0,5.3,1.1,3.2,8.9,myopic_greedy,-2.0999999999999996,13.5,8.9,0.0
0.6,11.0,3.0,13.0,9.0,0.0,11.0,4.8,0.6000000000000001,2.7,8.4,myopic_greedy,-2.5999999999999996,14.0,8.4,0.0
0.6,11.0,3.5,13.0,9.0,0.0,11.0,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-3.0999999999999996,14.5,7.9,0.0
0.6,11.0,4.0,13.0,9.0,0.0,11.0,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-3.5999999999999996,15.0,7.4,0.0
0.6,11.5,0.0,13.0,9.0,0.0,11.5,7.8,3.6,5.7,11.4,myopic_greedy,-0.09999999999999964,11.5,11.4,0.0
0.6,11.5,0.5,13.0,9.0,0.0,11.5,7.3,3.1,5.2,10.9,myopic_greedy,-0.5999999999999996,12.0,10.9,0.0
0.6,11.5,1.0,13.0,9.0,0.0,11.5,6.8,2.6,4.7,10.4,myopic_greedy,-1.0999999999999996,12.5,10.4,0.0
0.6,11.5,1.5,13.0,9.0,0.0,11.5,6.3,2.1,4.2,9.9,myopic_greedy,-1.5999999999999996,13.0,9.9,0.0
0.6,11.5,2.0,13.0,9.0,0.0,11.5,5.8,1.6,3.7,9.4,myopic_greedy,-2.0999999999999996,13.5,9.4,0.0
0.6,11.5,2.5,13.0,9.0,0.0,11.5,5.3,1.1,3.2,8.9,myopic_greedy,-2.5999999999999996,14.0,8.9,0.0
0.6,11.5,3.0,13.0,9.0,0.0,11.5,4.8,0.6000000000000001,2.7,8.4,myopic_greedy,-3.0999999999999996,14.5,8.4,0.0
0.6,11.5,3.5,13.0,9.0,0.0,11.5,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-3.5999999999999996,15.0,7.9,0.0
0.6,11.5,4.0,13.0,9.0,0.0,11.5,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-4.1,15.5,7.4,0.0
0.6,12.0,0.0,13.0,9.0,0.0,12.0,7.8,3.6,5.7,11.4,myopic_greedy,-0.5999999999999996,12.0,11.4,0.0
0.6,12.0,0.5,13.0,9.0,0.0,12.0,7.3,3.1,5.2,10.9,myopic_greedy,-1.0999999999999996,12.5,10.9,0.0
0.6,12.0,1.0,13.0,9.0,0.0,12.0,6.8,2.6,4.7,10.4,myopic_greedy,-1.5999999999999996,13.0,10.4,0.0
0.6,12.0,1.5,13.0,9.0,0.0,12.0,6.3,2.1,4.2,9.9,myopic_greedy,-2.0999999999999996,13.5,9.9,0.0
0.6,12.0,2.0,13.0,9.0,0.0,12.0,5.8,1.6,3.7,9.4,myopic_greedy,-2.5999999999999996,14.0,9.4,0.0
0.6,12.0,2.5,13.0,9.0,0.0,12.0,5.3,1.1,3.2,8.9,myopic_greedy,-3.0999999999999996,14.5,8.9,0.0
0.6,12.0,3.0,13.0,9.0,0.0,12.0,4.8,0.6000000000000001,2.7,8.4,myopic_greedy,-3.5999999999999996,15.0,8.4,0.0
0.6,12.0,3.5,13.0,9.0,0.0,12.0,4.3,0.10000000000000009,2.2,7.9,myopic_greedy,-4.1,15.5,7.9,0.0
0.6,12.0,4.0,13.0,9.0,0.0,12.0,3.8,-0.3999999999999999,1.7,7.4,myopic_greedy,-4.6,16.0,7.4,0.0
0.65,0.0,0.0,13.0,9.0,0.0,0.0,8.450000000000001,3.15,5.800000000000001,11.600000000000001,possibility_preserving,11.600000000000001,0.0,11.600000000000001,0.0
0.65,0.0,0.5,13.0,9.0,0.0,0.0,7.950000000000001,2.65,5.300000000000001,11.100000000000001,possibility_preserving,11.100000000000001,0.5,11.100000000000001,1.0
0.65,0.0,1.0,13.0,9.0,0.0,0.0,7.450000000000001,2.15,4.800000000000001,10.600000000000001,possibility_preserving,10.600000000000001,1.0,10.600000000000001,1.0
0.65,0.0,1.5,13.0,9.0,0.0,0.0,6.950000000000001,1.65,4.300000000000001,10.100000000000001,possibility_preserving,10.100000000000001,1.5,10.100000000000001,1.0
0.65,0.0,2.0,13.0,9.0,0.0,0.0,6.450000000000001,1.15,3.8000000000000007,9.600000000000001,possibility_preserving,9.600000000000001,2.0,9.600000000000001,1.0
0.65,0.0,2.5,13.0,9.0,0.0,0.0,5.950000000000001,0.6499999999999999,3.3000000000000007,9.100000000000001,possibility_preserving,9.100000000000001,2.5,9.100000000000001,1.0
0.65,0.0,3.0,13.0,9.0,0.0,0.0,5.450000000000001,0.1499999999999999,2.8000000000000007,8.600000000000001,possibility_preserving,8.600000000000001,3.0,8.600000000000001,1.0
0.65,0.0,3.5,13.0,9.0,0.0,0.0,4.950000000000001,-0.3500000000000001,2.3000000000000007,8.100000000000001,possibility_preserving,8.100000000000001,3.5,8.100000000000001,1.0
0.65,0.0,4.0,13.0,9.0,0.0,0.0,4.450000000000001,-0.8500000000000001,1.8000000000000005,7.600000000000001,possibility_preserving,7.600000000000001,4.0,7.600000000000001,1.0
0.65,0.5,0.0,13.0,9.0,0.0,0.5,8.450000000000001,3.15,5.800000000000001,11.600000000000001,possibility_preserving,11.100000000000001,0.5,11.600000000000001,1.0
0.65,0.5,0.5,13.0,9.0,0.0,0.5,7.950000000000001,2.65,5.300000000000001,11.100000000000001,possibility_preserving,10.600000000000001,1.0,11.100000000000001,1.0
0.65,0.5,1.0,13.0,9.0,0.0,0.5,7.450000000000001,2.15,4.800000000000001,10.600000000000001,possibility_preserving,10.100000000000001,1.5,10.600000000000001,1.0
0.65,0.5,1.5,13.0,9.0,0.0,0.5,6.950000000000001,1.65,4.300000000000001,10.100000000000001,possibility_preserving,9.600000000000001,2.0,10.100000000000001,1.0
0.65,0.5,2.0,13.0,9.0,0.0,0.5,6.450000000000001,1.15,3.8000000000000007,9.600000000000001,possibility_preserving,9.100000000000001,2.5,9.600000000000001,1.0
0.65,0.5,2.5,13.0,9.0,0.0,0.5,5.950000000000001,0.6499999999999999,3.3000000000000007,9.100000000000001,possibility_preserving,8.600000000000001,3.0,9.100000000000001,1.0
0.65,0.5,3.0,13.0,9.0,0.0,0.5,5.450000000000001,0.1499999999999999,2.8000000000000007,8.600000000000001,possibility_preserving,8.100000000000001,3.5,8.600000000000001,1.0
0.65,0.5,3.5,13.0,9.0,0.0,0.5,4.950000000000001,-0.3500000000000001,2.3000000000000007,8.100000000000001,possibility_preserving,7.600000000000001,4.0,8.100000000000001,1.0
0.65,0.5,4.0,13.0,9.0,0.0,0.5,4.450000000000001,-0.8500000000000001,1.8000000000000005,7.600000000000001,possibility_preserving,7.100000000000001,4.5,7.600000000000001,1.0
0.65,1.0,0.0,13.0,9.0,0.0,1.0,8.450000000000001,3.15,5.800000000000001,11.600000000000001,possibility_preserving,10.600000000000001,1.0,11.600000000000001,1.0
0.65,1.0,0.5,13.0,9.0,0.0,1.0,7.950000000000001,2.65,5.300000000000001,11.100000000000001,possibility_preserving,10.100000000000001,1.5,11.100000000000001,1.0
0.65,1.0,1.0,13.0,9.0,0.0,1.0,7.450000000000001,2.15,4.800000000000001,10.600000000000001,possibility_preserving,9.600000000000001,2.0,10.600000000000001,1.0
0.65,1.0,1.5,13.0,9.0,0.0,1.0,6.950000000000001,1.65,4.300000000000001,10.100000000000001,possibility_preserving,9.100000000000001,2.5,10.100000000000001,1.0
0.65,1.0,2.0,13.0,9.0,0.0,1.0,6.450000000000001,1.15,3.8000000000000007,9.600000000000001,possibility_preserving,8.600000000000001,3.0,9.600000000000001,1.0
0.65,1.0,2.5,13.0,9.0,0.0,1.0,5.950000000000001,0.6499999999999999,3.3000000000000007,9.100000000000001,possibility_preserving,8.100000000000001,3.5,9.100000000000001,1.0
0.65,1.0,3.0,13.0,9.0,0.0,1.0,5.450000000000001,0.1499999999999999,2.8000000000000007,8.600000000000001,possibility_preserving,7.600000000000001,4.0,8.600000000000001,1.0
0.65,1.0,3.5,13.0,9.0,0.0,1.0,4.950000000000001,-0.3500000000000001,2.3000000000000007,8.100000000000001,possibility_preserving,7.100000000000001,4.5,8.100000000000001,1.0
0.65,1.0,4.0,13.0,9.0,0.0,1.0,4.450000000000001,-0.8500000000000001,1.8000000000000005,7.600000000000001,possibility_preserving,6.600000000000001,5.0,7.600000000000001,1.0
0.65,1.5,0.0,13.0,9.0,0.0,1.5,8.450000000000001,3.15,5.800000000000001,11.600000000000001,possibility_preserving,10.100000000000001,1.5,11.600000000000001,1.0
0.65,1.5,0.5,13.0,9.0,0.0,1.5,7.950000000000001,2.65,5.300000000000001,11.100000000000001,possibility_preserving,9.600000000000001,2.0,11.100000000000001,1.0
0.65,1.5,1.0,13.0,9.0,0.0,1.5,7.450000000000001,2.15,4.800000000000001,10.600000000000001,possibility_preserving,9.100000000000001,2.5,10.600000000000001,1.0
0.65,1.5,1.5,13.0,9.0,0.0,1.5,6.950000000000001,1.65,4.300000000000001,10.100000000000001,possibility_preserving,8.600000000000001,3.0,10.100000000000001,1.0
0.65,1.5,2.0,13.0,9.0,0.0,1.5,6.450000000000001,1.15,3.8000000000000007,9.600000000000001,possibility_preserving,8.100000000000001,3.5,9.600000000000001,1.0
0.65,1.5,2.5,13.0,9.0,0.0,1.5,5.950000000000001,0.6499999999999999,3.3000000000000007,9.100000000000001,possibility_preserving,7.600000000000001,4.0,9.100000000000001,1.0
0.65,1.5,3.0,13.0,9.0,0.0,1.5,5.450000000000001,0.1499999999999999,2.8000000000000007,8.600000000000001,possibility_preserving,7.100000000000001,4.5,8.600000000000001,1.0
0.65,1.5,3.5,13.0,9.0,0.0,1.5,4.950000000000001,-0.3500000000000001,2.3000000000000007,8.100000000000001,possibility_preserving,6.600000000000001,5.0,8.100000000000001,1.0
0.65,1.5,4.0,13.0,9.0,0.0,1.5,4.450000000000001,-0.8500000000000001,1.8000000000000005,7.600000000000001,possibility_preserving,6.100000000000001,5.5,7.600000000000001,1.0
0.65,2.0,0.0,13.0,9.0,0.0,2.0,8.450000000000001,3.15,5.800000000000001,11.600000000000001,possibility_preserving,9.600000000000001,2.0,11.600000000000001,1.0
0.65,2.0,0.5,13.0,9.0,0.0,2.0,7.950000000000001,2.65,5.300000000000001,11.100000000000001,possibility_preserving,9.100000000000001,2.5,11.100000000000001,1.0
0.65,2.0,1.0,13.0,9.0,0.0,2.0,7.450000000000001,2.15,4.800000000000001,10.600000000000001,possibility_preserving,8.600000000000001,3.0,10.600000000000001,1.0
0.65,2.0,1.5,13.0,9.0,0.0,2.0,6.950000000000001,1.65,4.300000000000001,10.100000000000001,possibility_preserving,8.100000000000001,3.5,10.100000000000001,1.0
0.65,2.0,2.0,13.0,9.0,0.0,2.0,6.450000000000001,1.15,3.8000000000000007,9.600000000000001,possibility_preserving,7.600000000000001,4.0,9.600000000000001,1.0
0.65,2.0,2.5,13.0,9.0,0.0,2.0,5.950000000000001,0.6499999999999999,3.3000000000000007,9.100000000000001,possibility_preserving,7.100000000000001,4.5,9.100000000000001,1.0
0.65,2.0,3.0,13.0,9.0,0.0,2.0,5.450000000000001,0.1499999999999999,2.8000000000000007,8.600000000000001,possibility_preserving,6.600000000000001,5.0,8.600000000000001,1.0
0.65,2.0,3.5,13.0,9.0,0.0,2.0,4.950000000000001,-0.3500000000000001,2.3000000000000007,8.100000000000001,possibility_preserving,6.100000000000001,5.5,8.100000000000001,1.0
0.65,2.0,4.0,13.0,9.0,0.0,2.0,4.450000000000001,-0.8500000000000001,1.8000000000000005,7.600000000000001,possibility_preserving,5.600000000000001,6.0,7.600000000000001,1.0
