run,epoch,train_acc,test_acc,test_entropy_bits,collapse_bits,embedding_jump
pythia_agreement,0,0.4895833432674408,0.4895833432674408,15.33098030090332,0.0,0.0
pythia_agreement,1,0.4895833432674408,0.4895833432674408,15.33098030090332,0.0,0.0
pythia_agreement,2,0.4895833432674408,0.4895833432674408,15.330976486206055,2.842452659024275e-06,0.0
pythia_agreement,4,0.4861111044883728,0.4861111044883728,15.33076286315918,0.004385904874652624,0.0
pythia_agreement,8,0.4895833432674408,0.4895833432674408,15.326541900634766,0.0789274200797081,0.0
pythia_agreement,16,0.5138888955116272,0.5138888955116272,15.073037147521973,0.5559890866279602,0.0
pythia_agreement,32,0.5069444179534912,0.5069444179534912,15.023797035217285,0.6982983350753784,0.0
pythia_agreement,64,0.4930555522441864,0.4930555522441864,14.737789154052734,0.9995850324630737,0.0
pythia_agreement,128,0.4861111044883728,0.4861111044883728,13.58500862121582,2.1442244052886963,0.0
pythia_agreement,256,0.4722222089767456,0.4722222089767456,9.630484580993652,6.087687969207764,0.0
pythia_agreement,512,0.3819444477558136,0.3819444477558136,8.22375202178955,7.470998287200928,0.0
pythia_agreement,1000,0.7534722089767456,0.7534722089767456,7.416504859924316,8.417116165161133,0.0
pythia_agreement,2000,0.9340277910232544,0.9340277910232544,7.404273986816406,8.470184326171875,0.0
pythia_agreement,4000,0.8923611044883728,0.8923611044883728,7.007813930511475,8.917572021484375,0.0
pythia_agreement,8000,0.8923611044883728,0.8923611044883728,6.783446311950684,9.083162307739258,0.0
pythia_agreement,16000,0.8680555820465088,0.8680555820465088,6.719138145446777,9.193211555480957,0.0
pythia_agreement,32000,0.8368055820465088,0.8368055820465088,6.770984172821045,9.155139923095703,0.0
pythia_agreement,64000,0.8333333134651184,0.8333333134651184,6.869657516479492,9.051074981689453,0.0
pythia_agreement,96000,0.8680555820465088,0.8680555820465088,6.542076587677002,9.40578842163086,0.0
pythia_agreement,128000,0.8923611044883728,0.8923611044883728,6.795647621154785,9.138705253601074,0.0
pythia_agreement,143000,0.8715277910232544,0.8715277910232544,6.79839563369751,9.110373497009277,0.0
pythia_random_target,0,0.4861111044883728,0.4861111044883728,15.33098030090332,0.0,0.0
pythia_random_target,1,0.4861111044883728,0.4861111044883728,15.33098030090332,0.0,0.0
pythia_random_target,2,0.4861111044883728,0.4861111044883728,15.330976486206055,2.842452659024275e-06,0.0
pythia_random_target,4,0.46875,0.46875,15.33076286315918,0.004385904874652624,0.0
pythia_random_target,8,0.4895833432674408,0.4895833432674408,15.326541900634766,0.0789274200797081,0.0
pythia_random_target,16,0.5173611044883728,0.5173611044883728,15.073037147521973,0.5559890866279602,0.0
pythia_random_target,32,0.5173611044883728,0.5173611044883728,15.023797035217285,0.6982983350753784,0.0
pythia_random_target,64,0.5208333134651184,0.5208333134651184,14.737789154052734,0.9995850324630737,0.0
pythia_random_target,128,0.5138888955116272,0.5138888955116272,13.58500862121582,2.1442244052886963,0.0
pythia_random_target,256,0.4826388955116272,0.4826388955116272,9.630484580993652,6.087687969207764,0.0
pythia_random_target,512,0.5138888955116272,0.5138888955116272,8.22375202178955,7.470998287200928,0.0
pythia_random_target,1000,0.5243055820465088,0.5243055820465088,7.416504859924316,8.417116165161133,0.0
pythia_random_target,2000,0.4930555522441864,0.4930555522441864,7.404273986816406,8.470184326171875,0.0
pythia_random_target,4000,0.5416666865348816,0.5416666865348816,7.007813930511475,8.917572021484375,0.0
pythia_random_target,8000,0.5277777910232544,0.5277777910232544,6.783446311950684,9.083162307739258,0.0
pythia_random_target,16000,0.5451388955116272,0.5451388955116272,6.719138145446777,9.193211555480957,0.0
pythia_random_target,32000,0.5486111044883728,0.5486111044883728,6.770984172821045,9.155139923095703,0.0
pythia_random_target,64000,0.5486111044883728,0.5486111044883728,6.869657516479492,9.051074981689453,0.0
pythia_random_target,96000,0.5381944179534912,0.5381944179534912,6.542076587677002,9.40578842163086,0.0
pythia_random_target,128000,0.5243055820465088,0.5243055820465088,6.795647621154785,9.138705253601074,0.0
pythia_random_target,143000,0.5277777910232544,0.5277777910232544,6.79839563369751,9.110373497009277,0.0
shuffled_vocab,0,0.46875,0.46875,15.33098030090332,0.0,0.0
shuffled_vocab,1,0.46875,0.46875,15.33098030090332,0.0,0.0
shuffled_vocab,2,0.46875,0.46875,15.330976486206055,2.842452659024275e-06,0.0
shuffled_vocab,4,0.4895833432674408,0.4895833432674408,15.33076286315918,0.004385904874652624,0.0
shuffled_vocab,8,0.53125,0.53125,15.326541900634766,0.0789274200797081,0.0
shuffled_vocab,16,0.5104166865348816,0.5104166865348816,15.073037147521973,0.5559890866279602,0.0
shuffled_vocab,32,0.5034722089767456,0.5034722089767456,15.023797035217285,0.6982983350753784,0.0
shuffled_vocab,64,0.5243055820465088,0.5243055820465088,14.737789154052734,0.9995850324630737,0.0
shuffled_vocab,128,0.5034722089767456,0.5034722089767456,13.58500862121582,2.1442244052886963,0.0
shuffled_vocab,256,0.4965277910232544,0.4965277910232544,9.630484580993652,6.087687969207764,0.0
shuffled_vocab,512,0.4722222089767456,0.4722222089767456,8.22375202178955,7.470998287200928,0.0
shuffled_vocab,1000,0.5034722089767456,0.5034722089767456,7.416504859924316,8.417116165161133,0.0
shuffled_vocab,2000,0.4930555522441864,0.4930555522441864,7.404273986816406,8.470184326171875,0.0
