run,epoch,train_acc,test_acc,test_entropy_bits,collapse_bits,embedding_jump
head_facts,0,0.45,0.45,15.329475402832031,0.0,0.0
head_facts,1,0.45,0.45,15.329475402832031,0.0,0.0
head_facts,2,0.45,0.45,15.32945442199707,8.795080066192895e-05,0.0
head_facts,4,0.45,0.45,15.327407836914062,0.023561270907521248,0.0
head_facts,8,0.6,0.6,14.969579696655273,0.5839248895645142,0.0
head_facts,16,0.6,0.6,14.651296615600586,1.1065008640289307,0.0
head_facts,32,0.55,0.55,11.903972625732422,3.850719928741455,0.0
head_facts,64,0.55,0.55,13.597094535827637,2.1899189949035645,0.0
head_facts,128,0.55,0.55,12.63135814666748,3.173229455947876,0.0
head_facts,256,0.55,0.55,10.47161865234375,5.384774208068848,0.0
head_facts,512,0.6,0.6,10.098360061645508,5.709010124206543,0.0
head_facts,1000,0.6,0.6,8.158867835998535,7.650820732116699,0.0
head_facts,2000,0.95,0.95,8.39266586303711,7.414120674133301,0.0
head_facts,4000,1.0,1.0,7.5134172439575195,8.284141540527344,0.0
head_facts,8000,0.95,0.95,6.936346530914307,8.795875549316406,0.0
head_facts,16000,1.0,1.0,5.761498928070068,10.049033164978027,0.0
head_facts,32000,1.0,1.0,5.0364885330200195,10.722837448120117,0.0
head_facts,96000,1.0,1.0,5.399388790130615,10.351499557495117,0.0
head_facts,128000,1.0,1.0,4.662434101104736,11.0896577835083,0.0
head_facts,143000,1.0,1.0,4.72263765335083,11.030021667480469,0.0
tail_facts,0,0.5925925925925926,0.5925925925925926,15.32958984375,0.0,0.0
tail_facts,1,0.5925925925925926,0.5925925925925926,15.32958984375,0.0,0.0
tail_facts,2,0.5925925925925926,0.5925925925925926,15.329609870910645,8.814418106339872e-05,0.0
tail_facts,4,0.5925925925925926,0.5925925925925926,15.327360153198242,0.024445079267024994,0.0
tail_facts,8,0.5925925925925926,0.5925925925925926,14.948206901550293,0.6106936931610107,0.0
tail_facts,16,0.4444444444444444,0.4444444444444444,14.644209861755371,1.1183432340621948,0.0
tail_facts,32,0.5555555555555556,0.5555555555555556,11.866196632385254,3.889630079269409,0.0
tail_facts,64,0.4444444444444444,0.4444444444444444,13.61989688873291,2.1650662422180176,0.0
tail_facts,128,0.4074074074074074,0.4074074074074074,12.636178016662598,3.1663451194763184,0.0
tail_facts,256,0.4444444444444444,0.4444444444444444,10.319847106933594,5.527908802032471,0.0
tail_facts,512,0.4074074074074074,0.4074074074074074,9.906346321105957,5.902924060821533,0.0
tail_facts,1000,0.5555555555555556,0.5555555555555556,7.956808090209961,7.827593803405762,0.0
tail_facts,2000,0.8148148148148148,0.8148148148148148,8.269095420837402,7.5652546882629395,0.0
tail_facts,4000,0.9259259259259259,0.9259259259259259,7.127414703369141,8.656229972839355,0.0
tail_facts,8000,0.9259259259259259,0.9259259259259259,6.384496688842773,9.333667755126953,0.0
tail_facts,16000,1.0,1.0,3.8268938064575195,12.109091758728027,0.0
tail_facts,32000,1.0,1.0,3.3839213848114014,12.527196884155273,0.0
tail_facts,96000,1.0,1.0,2.888775110244751,13.06202507019043,0.0
tail_facts,128000,1.0,1.0,2.6432597637176514,13.295424461364746,0.0
tail_facts,143000,1.0,1.0,2.486976146697998,13.465519905090332,0.0
tail_words,0,0.5277777777777778,0.5277777777777778,15.329559326171875,0.0,0.0
tail_words,1,0.5277777777777778,0.5277777777777778,15.329559326171875,0.0,0.0
tail_words,2,0.5277777777777778,0.5277777777777778,15.329618453979492,9.297741780756041e-05,0.0
tail_words,4,0.5,0.5,15.326254844665527,0.031762413680553436,0.0
tail_words,8,0.5555555555555556,0.5555555555555556,14.76182746887207,0.8164332509040833,0.0
tail_words,16,0.5,0.5,14.648069381713867,1.1393656730651855,0.0
tail_words,32,0.4722222222222222,0.4722222222222222,14.776901245117188,1.0031461715698242,0.0
tail_words,64,0.4722222222222222,0.4722222222222222,15.062235832214355,0.7401692867279053,0.0
tail_words,128,0.4722222222222222,0.4722222222222222,14.315892219543457,1.5211063623428345,0.0
tail_words,256,0.5,0.5,12.427112579345703,3.423278331756592,0.0
tail_words,512,0.5555555555555556,0.5555555555555556,11.495841979980469,4.39307165145874,0.0
tail_words,1000,0.6388888888888888,0.6388888888888888,10.343851089477539,5.494441509246826,0.0
tail_words,2000,0.75,0.75,9.752779960632324,6.02755880355835,0.0
tail_words,4000,0.7222222222222222,0.7222222222222222,9.30985164642334,6.487649917602539,0.0
tail_words,8000,0.7777777777777778,0.7777777777777778,9.08419132232666,6.725671768188477,0.0
tail_words,16000,0.8888888888888888,0.8888888888888888,8.937261581420898,6.854751110076904,0.0
tail_words,32000,0.8333333333333334,0.8333333333333334,8.55654525756836,7.219428062438965,0.0
tail_words,96000,0.8611111111111112,0.8611111111111112,8.359813690185547,7.45414924621582,0.0
tail_words,128000,0.9166666666666666,0.9166666666666666,8.330696105957031,7.470668315887451,0.0
tail_words,143000,0.8888888888888888,0.8888888888888888,8.143632888793945,7.670906066894531,0.0
