p_trigger_needed,cash_out,preserve_cost,trigger_payoff,direct_payoff,mismatch_payoff,return_myopic_greedy,return_always_trigger,return_always_direct,return_random_preserve,return_possibility_preserving,winner,option_value,local_optimality_gap,threshold_cash_out,local_optimum_trap
0.25,14.5,0.5,13.0,9.0,0.0,14.5,2.75,6.25,4.5,9.5,myopic_greedy,-5.0,15.0,9.5,0.0
0.25,14.5,1.0,13.0,9.0,0.0,14.5,2.25,5.75,4.0,9.0,myopic_greedy,-5.5,15.5,9.0,0.0
0.25,14.5,1.5,13.0,9.0,0.0,14.5,1.75,5.25,3.5,8.5,myopic_greedy,-6.0,16.0,8.5,0.0
0.25,14.5,2.0,13.0,9.0,0.0,14.5,1.25,4.75,3.0,8.0,myopic_greedy,-6.5,16.5,8.0,0.0
0.25,14.5,2.5,13.0,9.0,0.0,14.5,0.75,4.25,2.5,7.5,myopic_greedy,-7.0,17.0,7.5,0.0
0.25,14.5,3.0,13.0,9.0,0.0,14.5,0.25,3.75,2.0,7.0,myopic_greedy,-7.5,17.5,7.0,0.0
0.25,14.5,3.5,13.0,9.0,0.0,14.5,-0.25,3.25,1.5,6.5,myopic_greedy,-8.0,18.0,6.5,0.0
0.25,14.5,4.0,13.0,9.0,0.0,14.5,-0.75,2.75,1.0,6.0,myopic_greedy,-8.5,18.5,6.0,0.0
0.25,15.0,0.0,13.0,9.0,0.0,15.0,3.25,6.75,5.0,10.0,myopic_greedy,-5.0,15.0,10.0,0.0
0.25,15.0,0.5,13.0,9.0,0.0,15.0,2.75,6.25,4.5,9.5,myopic_greedy,-5.5,15.5,9.5,0.0
0.25,15.0,1.0,13.0,9.0,0.0,15.0,2.25,5.75,4.0,9.0,myopic_greedy,-6.0,16.0,9.0,0.0
0.25,15.0,1.5,13.0,9.0,0.0,15.0,1.75,5.25,3.5,8.5,myopic_greedy,-6.5,16.5,8.5,0.0
0.25,15.0,2.0,13.0,9.0,0.0,15.0,1.25,4.75,3.0,8.0,myopic_greedy,-7.0,17.0,8.0,0.0
0.25,15.0,2.5,13.0,9.0,0.0,15.0,0.75,4.25,2.5,7.5,myopic_greedy,-7.5,17.5,7.5,0.0
0.25,15.0,3.0,13.0,9.0,0.0,15.0,0.25,3.75,2.0,7.0,myopic_greedy,-8.0,18.0,7.0,0.0
0.25,15.0,3.5,13.0,9.0,0.0,15.0,-0.25,3.25,1.5,6.5,myopic_greedy,-8.5,18.5,6.5,0.0
0.25,15.0,4.0,13.0,9.0,0.0,15.0,-0.75,2.75,1.0,6.0,myopic_greedy,-9.0,19.0,6.0,0.0
0.25,15.5,0.0,13.0,9.0,0.0,15.5,3.25,6.75,5.0,10.0,myopic_greedy,-5.5,15.5,10.0,0.0
0.25,15.5,0.5,13.0,9.0,0.0,15.5,2.75,6.25,4.5,9.5,myopic_greedy,-6.0,16.0,9.5,0.0
0.25,15.5,1.0,13.0,9.0,0.0,15.5,2.25,5.75,4.0,9.0,myopic_greedy,-6.5,16.5,9.0,0.0
0.25,15.5,1.5,13.0,9.0,0.0,15.5,1.75,5.25,3.5,8.5,myopic_greedy,-7.0,17.0,8.5,0.0
0.25,15.5,2.0,13.0,9.0,0.0,15.5,1.25,4.75,3.0,8.0,myopic_greedy,-7.5,17.5,8.0,0.0
0.25,15.5,2.5,13.0,9.0,0.0,15.5,0.75,4.25,2.5,7.5,myopic_greedy,-8.0,18.0,7.5,0.0
0.25,15.5,3.0,13.0,9.0,0.0,15.5,0.25,3.75,2.0,7.0,myopic_greedy,-8.5,18.5,7.0,0.0
0.25,15.5,3.5,13.0,9.0,0.0,15.5,-0.25,3.25,1.5,6.5,myopic_greedy,-9.0,19.0,6.5,0.0
0.25,15.5,4.0,13.0,9.0,0.0,15.5,-0.75,2.75,1.0,6.0,myopic_greedy,-9.5,19.5,6.0,0.0
0.25,16.0,0.0,13.0,9.0,0.0,16.0,3.25,6.75,5.0,10.0,myopic_greedy,-6.0,16.0,10.0,0.0
0.25,16.0,0.5,13.0,9.0,0.0,16.0,2.75,6.25,4.5,9.5,myopic_greedy,-6.5,16.5,9.5,0.0
0.25,16.0,1.0,13.0,9.0,0.0,16.0,2.25,5.75,4.0,9.0,myopic_greedy,-7.0,17.0,9.0,0.0
0.25,16.0,1.5,13.0,9.0,0.0,16.0,1.75,5.25,3.5,8.5,myopic_greedy,-7.5,17.5,8.5,0.0
0.25,16.0,2.0,13.0,9.0,0.0,16.0,1.25,4.75,3.0,8.0,myopic_greedy,-8.0,18.0,8.0,0.0
0.25,16.0,2.5,13.0,9.0,0.0,16.0,0.75,4.25,2.5,7.5,myopic_greedy,-8.5,18.5,7.5,0.0
0.25,16.0,3.0,13.0,9.0,0.0,16.0,0.25,3.75,2.0,7.0,myopic_greedy,-9.0,19.0,7.0,0.0
0.25,16.0,3.5,13.0,9.0,0.0,16.0,-0.25,3.25,1.5,6.5,myopic_greedy,-9.5,19.5,6.5,0.0
0.25,16.0,4.0,13.0,9.0,0.0,16.0,-0.75,2.75,1.0,6.0,myopic_greedy,-10.0,20.0,6.0,0.0
0.25,16.5,0.0,13.0,9.0,0.0,16.5,3.25,6.75,5.0,10.0,myopic_greedy,-6.5,16.5,10.0,0.0
0.25,16.5,0.5,13.0,9.0,0.0,16.5,2.75,6.25,4.5,9.5,myopic_greedy,-7.0,17.0,9.5,0.0
0.25,16.5,1.0,13.0,9.0,0.0,16.5,2.25,5.75,4.0,9.0,myopic_greedy,-7.5,17.5,9.0,0.0
0.25,16.5,1.5,13.0,9.0,0.0,16.5,1.75,5.25,3.5,8.5,myopic_greedy,-8.0,18.0,8.5,0.0
0.25,16.5,2.0,13.0,9.0,0.0,16.5,1.25,4.75,3.0,8.0,myopic_greedy,-8.5,18.5,8.0,0.0
0.25,16.5,2.5,13.0,9.0,0.0,16.5,0.75,4.25,2.5,7.5,myopic_greedy,-9.0,19.0,7.5,0.0
0.25,16.5,3.0,13.0,9.0,0.0,16.5,0.25,3.75,2.0,7.0,myopic_greedy,-9.5,19.5,7.0,0.0
0.25,16.5,3.5,13.0,9.0,0.0,16.5,-0.25,3.25,1.5,6.5,myopic_greedy,-10.0,20.0,6.5,0.0
0.25,16.5,4.0,13.0,9.0,0.0,16.5,-0.75,2.75,1.0,6.0,myopic_greedy,-10.5,20.5,6.0,0.0
0.25,17.0,0.0,13.0,9.0,0.0,17.0,3.25,6.75,5.0,10.0,myopic_greedy,-7.0,17.0,10.0,0.0
0.25,17.0,0.5,13.0,9.0,0.0,17.0,2.75,6.25,4.5,9.5,myopic_greedy,-7.5,17.5,9.5,0.0
0.25,17.0,1.0,13.0,9.0,0.0,17.0,2.25,5.75,4.0,9.0,myopic_greedy,-8.0,18.0,9.0,0.0
0.25,17.0,1.5,13.0,9.0,0.0,17.0,1.75,5.25,3.5,8.5,myopic_greedy,-8.5,18.5,8.5,0.0
0.25,17.0,2.0,13.0,9.0,0.0,17.0,1.25,4.75,3.0,8.0,myopic_greedy,-9.0,19.0,8.0,0.0
0.25,17.0,2.5,13.0,9.0,0.0,17.0,0.75,4.25,2.5,7.5,myopic_greedy,-9.5,19.5,7.5,0.0
0.25,17.0,3.0,13.0,9.0,0.0,17.0,0.25,3.75,2.0,7.0,myopic_greedy,-10.0,20.0,7.0,0.0
0.25,17.0,3.5,13.0,9.0,0.0,17.0,-0.25,3.25,1.5,6.5,myopic_greedy,-10.5,20.5,6.5,0.0
0.25,17.0,4.0,13.0,9.0,0.0,17.0,-0.75,2.75,1.0,6.0,myopic_greedy,-11.0,21.0,6.0,0.0
0.25,17.5,0.0,13.0,9.0,0.0,17.5,3.25,6.75,5.0,10.0,myopic_greedy,-7.5,17.5,10.0,0.0
0.25,17.5,0.5,13.0,9.0,0.0,17.5,2.75,6.25,4.5,9.5,myopic_greedy,-8.0,18.0,9.5,0.0
0.25,17.5,1.0,13.0,9.0,0.0,17.5,2.25,5.75,4.0,9.0,myopic_greedy,-8.5,18.5,9.0,0.0
0.25,17.5,1.5,13.0,9.0,0.0,17.5,1.75,5.25,3.5,8.5,myopic_greedy,-9.0,19.0,8.5,0.0
0.25,17.5,2.0,13.0,9.0,0.0,17.5,1.25,4.75,3.0,8.0,myopic_greedy,-9.5,19.5,8.0,0.0
0.25,17.5,2.5,13.0,9.0,0.0,17.5,0.75,4.25,2.5,7.5,myopic_greedy,-10.0,20.0,7.5,0.0
0.25,17.5,3.0,13.0,9.0,0.0,17.5,0.25,3.75,2.0,7.0,myopic_greedy,-10.5,20.5,7.0,0.0
0.25,17.5,3.5,13.0,9.0,0.0,17.5,-0.25,3.25,1.5,6.5,myopic_greedy,-11.0,21.0,6.5,0.0
0.25,17.5,4.0,13.0,9.0,0.0,17.5,-0.75,2.75,1.0,6.0,myopic_greedy,-11.5,21.5,6.0,0.0
0.25,18.0,0.0,13.0,9.0,0.0,18.0,3.25,6.75,5.0,10.0,myopic_greedy,-8.0,18.0,10.0,0.0
0.25,18.0,0.5,13.0,9.0,0.0,18.0,2.75,6.25,4.5,9.5,myopic_greedy,-8.5,18.5,9.5,0.0
0.25,18.0,1.0,13.0,9.0,0.0,18.0,2.25,5.75,4.0,9.0,myopic_greedy,-9.0,19.0,9.0,0.0
0.25,18.0,1.5,13.0,9.0,0.0,18.0,1.75,5.25,3.5,8.5,myopic_greedy,-9.5,19.5,8.5,0.0
0.25,18.0,2.0,13.0,9.0,0.0,18.0,1.25,4.75,3.0,8.0,myopic_greedy,-10.0,20.0,8.0,0.0
0.25,18.0,2.5,13.0,9.0,0.0,18.0,0.75,4.25,2.5,7.5,myopic_greedy,-10.5,20.5,7.5,0.0
0.25,18.0,3.0,13.0,9.0,0.0,18.0,0.25,3.75,2.0,7.0,myopic_greedy,-11.0,21.0,7.0,0.0
0.25,18.0,3.5,13.0,9.0,0.0,18.0,-0.25,3.25,1.5,6.5,myopic_greedy,-11.5,21.5,6.5,0.0
0.25,18.0,4.0,13.0,9.0,0.0,18.0,-0.75,2.75,1.0,6.0,myopic_greedy,-12.0,22.0,6.0,0.0
0.3,6.0,0.0,13.0,9.0,0.0,6.0,3.9,6.3,5.1,10.2,possibility_preserving,4.199999999999999,6.0,10.2,1.0
0.3,6.0,0.5,13.0,9.0,0.0,6.0,3.4,5.8,4.6,9.7,possibility_preserving,3.6999999999999993,6.5,9.7,1.0
0.3,6.0,1.0,13.0,9.0,0.0,6.0,2.9,5.3,4.1,9.2,possibility_preserving,3.1999999999999993,7.0,9.2,1.0
0.3,6.0,1.5,13.0,9.0,0.0,6.0,2.4,4.8,3.5999999999999996,8.7,possibility_preserving,2.6999999999999993,7.5,8.7,1.0
0.3,6.0,2.0,13.0,9.0,0.0,6.0,1.9,4.3,3.0999999999999996,8.2,possibility_preserving,2.1999999999999993,8.0,8.2,1.0
0.3,6.0,2.5,13.0,9.0,0.0,6.0,1.4,3.8,2.5999999999999996,7.699999999999999,possibility_preserving,1.6999999999999993,8.5,7.699999999999999,1.0
0.3,6.0,3.0,13.0,9.0,0.0,6.0,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,possibility_preserving,1.1999999999999993,9.0,7.199999999999999,1.0
0.3,6.0,3.5,13.0,9.0,0.0,6.0,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,possibility_preserving,0.6999999999999993,9.5,6.699999999999999,1.0
0.3,6.0,4.0,13.0,9.0,0.0,6.0,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,possibility_preserving,0.1999999999999993,10.0,6.199999999999999,1.0
0.3,6.5,0.0,13.0,9.0,0.0,6.5,3.9,6.3,5.1,10.2,possibility_preserving,3.6999999999999993,6.5,10.2,1.0
0.3,6.5,0.5,13.0,9.0,0.0,6.5,3.4,5.8,4.6,9.7,possibility_preserving,3.1999999999999993,7.0,9.7,1.0
0.3,6.5,1.0,13.0,9.0,0.0,6.5,2.9,5.3,4.1,9.2,possibility_preserving,2.6999999999999993,7.5,9.2,1.0
0.3,6.5,1.5,13.0,9.0,0.0,6.5,2.4,4.8,3.5999999999999996,8.7,possibility_preserving,2.1999999999999993,8.0,8.7,1.0
0.3,6.5,2.0,13.0,9.0,0.0,6.5,1.9,4.3,3.0999999999999996,8.2,possibility_preserving,1.6999999999999993,8.5,8.2,1.0
0.3,6.5,2.5,13.0,9.0,0.0,6.5,1.4,3.8,2.5999999999999996,7.699999999999999,possibility_preserving,1.1999999999999993,9.0,7.699999999999999,1.0
0.3,6.5,3.0,13.0,9.0,0.0,6.5,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,possibility_preserving,0.6999999999999993,9.5,7.199999999999999,1.0
0.3,6.5,3.5,13.0,9.0,0.0,6.5,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,possibility_preserving,0.1999999999999993,10.0,6.699999999999999,1.0
0.3,6.5,4.0,13.0,9.0,0.0,6.5,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-0.3000000000000007,10.5,6.199999999999999,0.0
0.3,7.0,0.0,13.0,9.0,0.0,7.0,3.9,6.3,5.1,10.2,possibility_preserving,3.1999999999999993,7.0,10.2,1.0
0.3,7.0,0.5,13.0,9.0,0.0,7.0,3.4,5.8,4.6,9.7,possibility_preserving,2.6999999999999993,7.5,9.7,1.0
0.3,7.0,1.0,13.0,9.0,0.0,7.0,2.9,5.3,4.1,9.2,possibility_preserving,2.1999999999999993,8.0,9.2,1.0
0.3,7.0,1.5,13.0,9.0,0.0,7.0,2.4,4.8,3.5999999999999996,8.7,possibility_preserving,1.6999999999999993,8.5,8.7,1.0
0.3,7.0,2.0,13.0,9.0,0.0,7.0,1.9,4.3,3.0999999999999996,8.2,possibility_preserving,1.1999999999999993,9.0,8.2,1.0
0.3,7.0,2.5,13.0,9.0,0.0,7.0,1.4,3.8,2.5999999999999996,7.699999999999999,possibility_preserving,0.6999999999999993,9.5,7.699999999999999,1.0
0.3,7.0,3.0,13.0,9.0,0.0,7.0,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,possibility_preserving,0.1999999999999993,10.0,7.199999999999999,1.0
0.3,7.0,3.5,13.0,9.0,0.0,7.0,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-0.3000000000000007,10.5,6.699999999999999,0.0
0.3,7.0,4.0,13.0,9.0,0.0,7.0,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-0.8000000000000007,11.0,6.199999999999999,0.0
0.3,7.5,0.0,13.0,9.0,0.0,7.5,3.9,6.3,5.1,10.2,possibility_preserving,2.6999999999999993,7.5,10.2,1.0
0.3,7.5,0.5,13.0,9.0,0.0,7.5,3.4,5.8,4.6,9.7,possibility_preserving,2.1999999999999993,8.0,9.7,1.0
0.3,7.5,1.0,13.0,9.0,0.0,7.5,2.9,5.3,4.1,9.2,possibility_preserving,1.6999999999999993,8.5,9.2,1.0
0.3,7.5,1.5,13.0,9.0,0.0,7.5,2.4,4.8,3.5999999999999996,8.7,possibility_preserving,1.1999999999999993,9.0,8.7,1.0
0.3,7.5,2.0,13.0,9.0,0.0,7.5,1.9,4.3,3.0999999999999996,8.2,possibility_preserving,0.6999999999999993,9.5,8.2,1.0
0.3,7.5,2.5,13.0,9.0,0.0,7.5,1.4,3.8,2.5999999999999996,7.699999999999999,possibility_preserving,0.1999999999999993,10.0,7.699999999999999,1.0
0.3,7.5,3.0,13.0,9.0,0.0,7.5,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-0.3000000000000007,10.5,7.199999999999999,0.0
0.3,7.5,3.5,13.0,9.0,0.0,7.5,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-0.8000000000000007,11.0,6.699999999999999,0.0
0.3,7.5,4.0,13.0,9.0,0.0,7.5,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-1.3000000000000007,11.5,6.199999999999999,0.0
0.3,8.0,0.0,13.0,9.0,0.0,8.0,3.9,6.3,5.1,10.2,possibility_preserving,2.1999999999999993,8.0,10.2,1.0
0.3,8.0,0.5,13.0,9.0,0.0,8.0,3.4,5.8,4.6,9.7,possibility_preserving,1.6999999999999993,8.5,9.7,1.0
0.3,8.0,1.0,13.0,9.0,0.0,8.0,2.9,5.3,4.1,9.2,possibility_preserving,1.1999999999999993,9.0,9.2,1.0
0.3,8.0,1.5,13.0,9.0,0.0,8.0,2.4,4.8,3.5999999999999996,8.7,possibility_preserving,0.6999999999999993,9.5,8.7,1.0
0.3,8.0,2.0,13.0,9.0,0.0,8.0,1.9,4.3,3.0999999999999996,8.2,possibility_preserving,0.1999999999999993,10.0,8.2,1.0
0.3,8.0,2.5,13.0,9.0,0.0,8.0,1.4,3.8,2.5999999999999996,7.699999999999999,myopic_greedy,-0.3000000000000007,10.5,7.699999999999999,0.0
0.3,8.0,3.0,13.0,9.0,0.0,8.0,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-0.8000000000000007,11.0,7.199999999999999,0.0
0.3,8.0,3.5,13.0,9.0,0.0,8.0,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-1.3000000000000007,11.5,6.699999999999999,0.0
0.3,8.0,4.0,13.0,9.0,0.0,8.0,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-1.8000000000000007,12.0,6.199999999999999,0.0
0.3,8.5,0.0,13.0,9.0,0.0,8.5,3.9,6.3,5.1,10.2,possibility_preserving,1.6999999999999993,8.5,10.2,1.0
0.3,8.5,0.5,13.0,9.0,0.0,8.5,3.4,5.8,4.6,9.7,possibility_preserving,1.1999999999999993,9.0,9.7,1.0
0.3,8.5,1.0,13.0,9.0,0.0,8.5,2.9,5.3,4.1,9.2,possibility_preserving,0.6999999999999993,9.5,9.2,1.0
0.3,8.5,1.5,13.0,9.0,0.0,8.5,2.4,4.8,3.5999999999999996,8.7,possibility_preserving,0.1999999999999993,10.0,8.7,1.0
0.3,8.5,2.0,13.0,9.0,0.0,8.5,1.9,4.3,3.0999999999999996,8.2,myopic_greedy,-0.3000000000000007,10.5,8.2,0.0
0.3,8.5,2.5,13.0,9.0,0.0,8.5,1.4,3.8,2.5999999999999996,7.699999999999999,myopic_greedy,-0.8000000000000007,11.0,7.699999999999999,0.0
0.3,8.5,3.0,13.0,9.0,0.0,8.5,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-1.3000000000000007,11.5,7.199999999999999,0.0
0.3,8.5,3.5,13.0,9.0,0.0,8.5,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-1.8000000000000007,12.0,6.699999999999999,0.0
0.3,8.5,4.0,13.0,9.0,0.0,8.5,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-2.3000000000000007,12.5,6.199999999999999,0.0
0.3,9.0,0.0,13.0,9.0,0.0,9.0,3.9,6.3,5.1,10.2,possibility_preserving,1.1999999999999993,9.0,10.2,1.0
0.3,9.0,0.5,13.0,9.0,0.0,9.0,3.4,5.8,4.6,9.7,possibility_preserving,0.6999999999999993,9.5,9.7,1.0
0.3,9.0,1.0,13.0,9.0,0.0,9.0,2.9,5.3,4.1,9.2,possibility_preserving,0.1999999999999993,10.0,9.2,1.0
0.3,9.0,1.5,13.0,9.0,0.0,9.0,2.4,4.8,3.5999999999999996,8.7,myopic_greedy,-0.3000000000000007,10.5,8.7,0.0
0.3,9.0,2.0,13.0,9.0,0.0,9.0,1.9,4.3,3.0999999999999996,8.2,myopic_greedy,-0.8000000000000007,11.0,8.2,0.0
0.3,9.0,2.5,13.0,9.0,0.0,9.0,1.4,3.8,2.5999999999999996,7.699999999999999,myopic_greedy,-1.3000000000000007,11.5,7.699999999999999,0.0
0.3,9.0,3.0,13.0,9.0,0.0,9.0,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-1.8000000000000007,12.0,7.199999999999999,0.0
0.3,9.0,3.5,13.0,9.0,0.0,9.0,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-2.3000000000000007,12.5,6.699999999999999,0.0
0.3,9.0,4.0,13.0,9.0,0.0,9.0,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-2.8000000000000007,13.0,6.199999999999999,0.0
0.3,9.5,0.0,13.0,9.0,0.0,9.5,3.9,6.3,5.1,10.2,possibility_preserving,0.6999999999999993,9.5,10.2,1.0
0.3,9.5,0.5,13.0,9.0,0.0,9.5,3.4,5.8,4.6,9.7,possibility_preserving,0.1999999999999993,10.0,9.7,1.0
0.3,9.5,1.0,13.0,9.0,0.0,9.5,2.9,5.3,4.1,9.2,myopic_greedy,-0.3000000000000007,10.5,9.2,0.0
0.3,9.5,1.5,13.0,9.0,0.0,9.5,2.4,4.8,3.5999999999999996,8.7,myopic_greedy,-0.8000000000000007,11.0,8.7,0.0
0.3,9.5,2.0,13.0,9.0,0.0,9.5,1.9,4.3,3.0999999999999996,8.2,myopic_greedy,-1.3000000000000007,11.5,8.2,0.0
0.3,9.5,2.5,13.0,9.0,0.0,9.5,1.4,3.8,2.5999999999999996,7.699999999999999,myopic_greedy,-1.8000000000000007,12.0,7.699999999999999,0.0
0.3,9.5,3.0,13.0,9.0,0.0,9.5,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-2.3000000000000007,12.5,7.199999999999999,0.0
0.3,9.5,3.5,13.0,9.0,0.0,9.5,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-2.8000000000000007,13.0,6.699999999999999,0.0
0.3,9.5,4.0,13.0,9.0,0.0,9.5,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-3.3000000000000007,13.5,6.199999999999999,0.0
0.3,10.0,0.0,13.0,9.0,0.0,10.0,3.9,6.3,5.1,10.2,possibility_preserving,0.1999999999999993,10.0,10.2,1.0
0.3,10.0,0.5,13.0,9.0,0.0,10.0,3.4,5.8,4.6,9.7,myopic_greedy,-0.3000000000000007,10.5,9.7,0.0
0.3,10.0,1.0,13.0,9.0,0.0,10.0,2.9,5.3,4.1,9.2,myopic_greedy,-0.8000000000000007,11.0,9.2,0.0
0.3,10.0,1.5,13.0,9.0,0.0,10.0,2.4,4.8,3.5999999999999996,8.7,myopic_greedy,-1.3000000000000007,11.5,8.7,0.0
0.3,10.0,2.0,13.0,9.0,0.0,10.0,1.9,4.3,3.0999999999999996,8.2,myopic_greedy,-1.8000000000000007,12.0,8.2,0.0
0.3,10.0,2.5,13.0,9.0,0.0,10.0,1.4,3.8,2.5999999999999996,7.699999999999999,myopic_greedy,-2.3000000000000007,12.5,7.699999999999999,0.0
0.3,10.0,3.0,13.0,9.0,0.0,10.0,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-2.8000000000000007,13.0,7.199999999999999,0.0
0.3,10.0,3.5,13.0,9.0,0.0,10.0,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-3.3000000000000007,13.5,6.699999999999999,0.0
0.3,10.0,4.0,13.0,9.0,0.0,10.0,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-3.8000000000000007,14.0,6.199999999999999,0.0
0.3,10.5,0.0,13.0,9.0,0.0,10.5,3.9,6.3,5.1,10.2,myopic_greedy,-0.3000000000000007,10.5,10.2,0.0
0.3,10.5,0.5,13.0,9.0,0.0,10.5,3.4,5.8,4.6,9.7,myopic_greedy,-0.8000000000000007,11.0,9.7,0.0
0.3,10.5,1.0,13.0,9.0,0.0,10.5,2.9,5.3,4.1,9.2,myopic_greedy,-1.3000000000000007,11.5,9.2,0.0
0.3,10.5,1.5,13.0,9.0,0.0,10.5,2.4,4.8,3.5999999999999996,8.7,myopic_greedy,-1.8000000000000007,12.0,8.7,0.0
0.3,10.5,2.0,13.0,9.0,0.0,10.5,1.9,4.3,3.0999999999999996,8.2,myopic_greedy,-2.3000000000000007,12.5,8.2,0.0
0.3,10.5,2.5,13.0,9.0,0.0,10.5,1.4,3.8,2.5999999999999996,7.699999999999999,myopic_greedy,-2.8000000000000007,13.0,7.699999999999999,0.0
0.3,10.5,3.0,13.0,9.0,0.0,10.5,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-3.3000000000000007,13.5,7.199999999999999,0.0
0.3,10.5,3.5,13.0,9.0,0.0,10.5,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-3.8000000000000007,14.0,6.699999999999999,0.0
0.3,10.5,4.0,13.0,9.0,0.0,10.5,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-4.300000000000001,14.5,6.199999999999999,0.0
0.3,11.0,0.0,13.0,9.0,0.0,11.0,3.9,6.3,5.1,10.2,myopic_greedy,-0.8000000000000007,11.0,10.2,0.0
0.3,11.0,0.5,13.0,9.0,0.0,11.0,3.4,5.8,4.6,9.7,myopic_greedy,-1.3000000000000007,11.5,9.7,0.0
0.3,11.0,1.0,13.0,9.0,0.0,11.0,2.9,5.3,4.1,9.2,myopic_greedy,-1.8000000000000007,12.0,9.2,0.0
0.3,11.0,1.5,13.0,9.0,0.0,11.0,2.4,4.8,3.5999999999999996,8.7,myopic_greedy,-2.3000000000000007,12.5,8.7,0.0
0.3,11.0,2.0,13.0,9.0,0.0,11.0,1.9,4.3,3.0999999999999996,8.2,myopic_greedy,-2.8000000000000007,13.0,8.2,0.0
0.3,11.0,2.5,13.0,9.0,0.0,11.0,1.4,3.8,2.5999999999999996,7.699999999999999,myopic_greedy,-3.3000000000000007,13.5,7.699999999999999,0.0
0.3,11.0,3.0,13.0,9.0,0.0,11.0,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-3.8000000000000007,14.0,7.199999999999999,0.0
0.3,11.0,3.5,13.0,9.0,0.0,11.0,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-4.300000000000001,14.5,6.699999999999999,0.0
0.3,11.0,4.0,13.0,9.0,0.0,11.0,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-4.800000000000001,15.0,6.199999999999999,0.0
0.3,11.5,0.0,13.0,9.0,0.0,11.5,3.9,6.3,5.1,10.2,myopic_greedy,-1.3000000000000007,11.5,10.2,0.0
0.3,11.5,0.5,13.0,9.0,0.0,11.5,3.4,5.8,4.6,9.7,myopic_greedy,-1.8000000000000007,12.0,9.7,0.0
0.3,11.5,1.0,13.0,9.0,0.0,11.5,2.9,5.3,4.1,9.2,myopic_greedy,-2.3000000000000007,12.5,9.2,0.0
0.3,11.5,1.5,13.0,9.0,0.0,11.5,2.4,4.8,3.5999999999999996,8.7,myopic_greedy,-2.8000000000000007,13.0,8.7,0.0
0.3,11.5,2.0,13.0,9.0,0.0,11.5,1.9,4.3,3.0999999999999996,8.2,myopic_greedy,-3.3000000000000007,13.5,8.2,0.0
0.3,11.5,2.5,13.0,9.0,0.0,11.5,1.4,3.8,2.5999999999999996,7.699999999999999,myopic_greedy,-3.8000000000000007,14.0,7.699999999999999,0.0
0.3,11.5,3.0,13.0,9.0,0.0,11.5,0.8999999999999999,3.3,2.0999999999999996,7.199999999999999,myopic_greedy,-4.300000000000001,14.5,7.199999999999999,0.0
0.3,11.5,3.5,13.0,9.0,0.0,11.5,0.3999999999999999,2.8,1.5999999999999999,6.699999999999999,myopic_greedy,-4.800000000000001,15.0,6.699999999999999,0.0
0.3,11.5,4.0,13.0,9.0,0.0,11.5,-0.10000000000000009,2.3,1.0999999999999999,6.199999999999999,myopic_greedy,-5.300000000000001,15.5,6.199999999999999,0.0
0.3,12.0,0.0,13.0,9.0,0.0,12.0,3.9,6.3,5.1,10.2,myopic_greedy,-1.8000000000000007,12.0,10.2,0.0
