p_trigger_needed,cash_out,preserve_cost,trigger_payoff,direct_payoff,mismatch_payoff,h1_action,h2_action,h1_q_cash,h1_q_preserve,h2_q_cash,h2_q_preserve,context_value,option_value,horizon_reversal
0.6,3.5,4.5,13.0,9.0,0.0,cash_out,cash_out,3.5,-4.5,3.5,3.3,7.8,-0.20000000000000018,0.0
0.6,3.5,5.0,13.0,9.0,0.0,cash_out,cash_out,3.5,-5.0,3.5,2.8,7.8,-0.7000000000000002,0.0
0.6,3.5,5.5,13.0,9.0,0.0,cash_out,cash_out,3.5,-5.5,3.5,2.3,7.8,-1.2000000000000002,0.0
0.6,3.5,6.0,13.0,9.0,0.0,cash_out,cash_out,3.5,-6.0,3.5,1.7999999999999998,7.8,-1.7000000000000002,0.0
0.6,3.5,6.5,13.0,9.0,0.0,cash_out,cash_out,3.5,-6.5,3.5,1.2999999999999998,7.8,-2.2,0.0
0.6,3.5,7.0,13.0,9.0,0.0,cash_out,cash_out,3.5,-7.0,3.5,0.7999999999999998,7.8,-2.7,0.0
0.6,3.5,7.5,13.0,9.0,0.0,cash_out,cash_out,3.5,-7.5,3.5,0.2999999999999998,7.8,-3.2,0.0
0.6,3.5,8.0,13.0,9.0,0.0,cash_out,cash_out,3.5,-8.0,3.5,-0.20000000000000018,7.8,-3.7,0.0
0.6,4.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,4.0,-3.0,4.0,4.8,7.8,0.7999999999999998,1.0
0.6,4.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,4.0,-3.5,4.0,4.3,7.8,0.2999999999999998,1.0
0.6,4.0,4.0,13.0,9.0,0.0,cash_out,cash_out,4.0,-4.0,4.0,3.8,7.8,-0.20000000000000018,0.0
0.6,4.0,4.5,13.0,9.0,0.0,cash_out,cash_out,4.0,-4.5,4.0,3.3,7.8,-0.7000000000000002,0.0
0.6,4.0,5.0,13.0,9.0,0.0,cash_out,cash_out,4.0,-5.0,4.0,2.8,7.8,-1.2000000000000002,0.0
0.6,4.0,5.5,13.0,9.0,0.0,cash_out,cash_out,4.0,-5.5,4.0,2.3,7.8,-1.7000000000000002,0.0
0.6,4.0,6.0,13.0,9.0,0.0,cash_out,cash_out,4.0,-6.0,4.0,1.7999999999999998,7.8,-2.2,0.0
0.6,4.0,6.5,13.0,9.0,0.0,cash_out,cash_out,4.0,-6.5,4.0,1.2999999999999998,7.8,-2.7,0.0
0.6,4.0,7.0,13.0,9.0,0.0,cash_out,cash_out,4.0,-7.0,4.0,0.7999999999999998,7.8,-3.2,0.0
0.6,4.0,7.5,13.0,9.0,0.0,cash_out,cash_out,4.0,-7.5,4.0,0.2999999999999998,7.8,-3.7,0.0
0.6,4.0,8.0,13.0,9.0,0.0,cash_out,cash_out,4.0,-8.0,4.0,-0.20000000000000018,7.8,-4.2,0.0
0.6,4.5,3.0,13.0,9.0,0.0,cash_out,preserve_option,4.5,-3.0,4.5,4.8,7.8,0.2999999999999998,1.0
0.6,4.5,3.5,13.0,9.0,0.0,cash_out,cash_out,4.5,-3.5,4.5,4.3,7.8,-0.20000000000000018,0.0
0.6,4.5,4.0,13.0,9.0,0.0,cash_out,cash_out,4.5,-4.0,4.5,3.8,7.8,-0.7000000000000002,0.0
0.6,4.5,4.5,13.0,9.0,0.0,cash_out,cash_out,4.5,-4.5,4.5,3.3,7.8,-1.2000000000000002,0.0
0.6,4.5,5.0,13.0,9.0,0.0,cash_out,cash_out,4.5,-5.0,4.5,2.8,7.8,-1.7000000000000002,0.0
0.6,4.5,5.5,13.0,9.0,0.0,cash_out,cash_out,4.5,-5.5,4.5,2.3,7.8,-2.2,0.0
0.6,4.5,6.0,13.0,9.0,0.0,cash_out,cash_out,4.5,-6.0,4.5,1.7999999999999998,7.8,-2.7,0.0
0.6,4.5,6.5,13.0,9.0,0.0,cash_out,cash_out,4.5,-6.5,4.5,1.2999999999999998,7.8,-3.2,0.0
0.6,4.5,7.0,13.0,9.0,0.0,cash_out,cash_out,4.5,-7.0,4.5,0.7999999999999998,7.8,-3.7,0.0
0.6,4.5,7.5,13.0,9.0,0.0,cash_out,cash_out,4.5,-7.5,4.5,0.2999999999999998,7.8,-4.2,0.0
0.6,4.5,8.0,13.0,9.0,0.0,cash_out,cash_out,4.5,-8.0,4.5,-0.20000000000000018,7.8,-4.7,0.0
0.6,5.0,3.0,13.0,9.0,0.0,cash_out,cash_out,5.0,-3.0,5.0,4.8,7.8,-0.20000000000000018,0.0
0.6,5.0,3.5,13.0,9.0,0.0,cash_out,cash_out,5.0,-3.5,5.0,4.3,7.8,-0.7000000000000002,0.0
0.6,5.0,4.0,13.0,9.0,0.0,cash_out,cash_out,5.0,-4.0,5.0,3.8,7.8,-1.2000000000000002,0.0
0.6,5.0,4.5,13.0,9.0,0.0,cash_out,cash_out,5.0,-4.5,5.0,3.3,7.8,-1.7000000000000002,0.0
0.6,5.0,5.0,13.0,9.0,0.0,cash_out,cash_out,5.0,-5.0,5.0,2.8,7.8,-2.2,0.0
0.6,5.0,5.5,13.0,9.0,0.0,cash_out,cash_out,5.0,-5.5,5.0,2.3,7.8,-2.7,0.0
0.6,5.0,6.0,13.0,9.0,0.0,cash_out,cash_out,5.0,-6.0,5.0,1.7999999999999998,7.8,-3.2,0.0
0.6,5.0,6.5,13.0,9.0,0.0,cash_out,cash_out,5.0,-6.5,5.0,1.2999999999999998,7.8,-3.7,0.0
0.6,5.0,7.0,13.0,9.0,0.0,cash_out,cash_out,5.0,-7.0,5.0,0.7999999999999998,7.8,-4.2,0.0
0.6,5.0,7.5,13.0,9.0,0.0,cash_out,cash_out,5.0,-7.5,5.0,0.2999999999999998,7.8,-4.7,0.0
0.6,5.0,8.0,13.0,9.0,0.0,cash_out,cash_out,5.0,-8.0,5.0,-0.20000000000000018,7.8,-5.2,0.0
0.6,5.5,3.0,13.0,9.0,0.0,cash_out,cash_out,5.5,-3.0,5.5,4.8,7.8,-0.7000000000000002,0.0
0.6,5.5,3.5,13.0,9.0,0.0,cash_out,cash_out,5.5,-3.5,5.5,4.3,7.8,-1.2000000000000002,0.0
0.6,5.5,4.0,13.0,9.0,0.0,cash_out,cash_out,5.5,-4.0,5.5,3.8,7.8,-1.7000000000000002,0.0
0.6,5.5,4.5,13.0,9.0,0.0,cash_out,cash_out,5.5,-4.5,5.5,3.3,7.8,-2.2,0.0
0.6,5.5,5.0,13.0,9.0,0.0,cash_out,cash_out,5.5,-5.0,5.5,2.8,7.8,-2.7,0.0
0.6,5.5,5.5,13.0,9.0,0.0,cash_out,cash_out,5.5,-5.5,5.5,2.3,7.8,-3.2,0.0
0.6,5.5,6.0,13.0,9.0,0.0,cash_out,cash_out,5.5,-6.0,5.5,1.7999999999999998,7.8,-3.7,0.0
0.6,5.5,6.5,13.0,9.0,0.0,cash_out,cash_out,5.5,-6.5,5.5,1.2999999999999998,7.8,-4.2,0.0
0.6,5.5,7.0,13.0,9.0,0.0,cash_out,cash_out,5.5,-7.0,5.5,0.7999999999999998,7.8,-4.7,0.0
0.6,5.5,7.5,13.0,9.0,0.0,cash_out,cash_out,5.5,-7.5,5.5,0.2999999999999998,7.8,-5.2,0.0
0.6,5.5,8.0,13.0,9.0,0.0,cash_out,cash_out,5.5,-8.0,5.5,-0.20000000000000018,7.8,-5.7,0.0
0.6,6.0,3.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-3.0,6.0,4.8,7.8,-1.2000000000000002,0.0
0.6,6.0,3.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-3.5,6.0,4.3,7.8,-1.7000000000000002,0.0
0.6,6.0,4.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-4.0,6.0,3.8,7.8,-2.2,0.0
0.6,6.0,4.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-4.5,6.0,3.3,7.8,-2.7,0.0
0.6,6.0,5.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-5.0,6.0,2.8,7.8,-3.2,0.0
0.6,6.0,5.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-5.5,6.0,2.3,7.8,-3.7,0.0
0.6,6.0,6.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-6.0,6.0,1.7999999999999998,7.8,-4.2,0.0
0.6,6.0,6.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-6.5,6.0,1.2999999999999998,7.8,-4.7,0.0
0.6,6.0,7.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-7.0,6.0,0.7999999999999998,7.8,-5.2,0.0
0.6,6.0,7.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-7.5,6.0,0.2999999999999998,7.8,-5.7,0.0
0.6,6.0,8.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-8.0,6.0,-0.20000000000000018,7.8,-6.2,0.0
0.6,6.5,3.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-3.0,6.5,4.8,7.8,-1.7000000000000002,0.0
0.6,6.5,3.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-3.5,6.5,4.3,7.8,-2.2,0.0
0.6,6.5,4.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-4.0,6.5,3.8,7.8,-2.7,0.0
0.6,6.5,4.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-4.5,6.5,3.3,7.8,-3.2,0.0
0.6,6.5,5.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-5.0,6.5,2.8,7.8,-3.7,0.0
0.6,6.5,5.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-5.5,6.5,2.3,7.8,-4.2,0.0
0.6,6.5,6.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-6.0,6.5,1.7999999999999998,7.8,-4.7,0.0
0.6,6.5,6.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-6.5,6.5,1.2999999999999998,7.8,-5.2,0.0
0.6,6.5,7.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-7.0,6.5,0.7999999999999998,7.8,-5.7,0.0
0.6,6.5,7.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-7.5,6.5,0.2999999999999998,7.8,-6.2,0.0
0.6,6.5,8.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-8.0,6.5,-0.20000000000000018,7.8,-6.7,0.0
0.6,7.0,3.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-3.0,7.0,4.8,7.8,-2.2,0.0
0.6,7.0,3.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-3.5,7.0,4.3,7.8,-2.7,0.0
0.6,7.0,4.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-4.0,7.0,3.8,7.8,-3.2,0.0
0.6,7.0,4.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-4.5,7.0,3.3,7.8,-3.7,0.0
0.6,7.0,5.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-5.0,7.0,2.8,7.8,-4.2,0.0
0.6,7.0,5.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-5.5,7.0,2.3,7.8,-4.7,0.0
0.6,7.0,6.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-6.0,7.0,1.7999999999999998,7.8,-5.2,0.0
0.6,7.0,6.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-6.5,7.0,1.2999999999999998,7.8,-5.7,0.0
0.6,7.0,7.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-7.0,7.0,0.7999999999999998,7.8,-6.2,0.0
0.6,7.0,7.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-7.5,7.0,0.2999999999999998,7.8,-6.7,0.0
0.6,7.0,8.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-8.0,7.0,-0.20000000000000018,7.8,-7.2,0.0
0.6,7.5,3.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-3.0,7.5,4.8,7.8,-2.7,0.0
0.6,7.5,3.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-3.5,7.5,4.3,7.8,-3.2,0.0
0.6,7.5,4.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-4.0,7.5,3.8,7.8,-3.7,0.0
0.6,7.5,4.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-4.5,7.5,3.3,7.8,-4.2,0.0
0.6,7.5,5.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-5.0,7.5,2.8,7.8,-4.7,0.0
0.6,7.5,5.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-5.5,7.5,2.3,7.8,-5.2,0.0
0.6,7.5,6.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-6.0,7.5,1.7999999999999998,7.8,-5.7,0.0
0.6,7.5,6.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-6.5,7.5,1.2999999999999998,7.8,-6.2,0.0
0.6,7.5,7.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-7.0,7.5,0.7999999999999998,7.8,-6.7,0.0
0.6,7.5,7.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-7.5,7.5,0.2999999999999998,7.8,-7.2,0.0
0.6,7.5,8.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-8.0,7.5,-0.20000000000000018,7.8,-7.7,0.0
0.6,8.0,3.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-3.0,8.0,4.8,7.8,-3.2,0.0
0.6,8.0,3.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-3.5,8.0,4.3,7.8,-3.7,0.0
0.6,8.0,4.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-4.0,8.0,3.8,7.8,-4.2,0.0
0.6,8.0,4.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-4.5,8.0,3.3,7.8,-4.7,0.0
0.6,8.0,5.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-5.0,8.0,2.8,7.8,-5.2,0.0
0.6,8.0,5.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-5.5,8.0,2.3,7.8,-5.7,0.0
0.6,8.0,6.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-6.0,8.0,1.7999999999999998,7.8,-6.2,0.0
0.6,8.0,6.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-6.5,8.0,1.2999999999999998,7.8,-6.7,0.0
0.6,8.0,7.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-7.0,8.0,0.7999999999999998,7.8,-7.2,0.0
0.6,8.0,7.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-7.5,8.0,0.2999999999999998,7.8,-7.7,0.0
0.6,8.0,8.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-8.0,8.0,-0.20000000000000018,7.8,-8.2,0.0
0.6,8.5,3.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-3.0,8.5,4.8,7.8,-3.7,0.0
0.6,8.5,3.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-3.5,8.5,4.3,7.8,-4.2,0.0
0.6,8.5,4.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-4.0,8.5,3.8,7.8,-4.7,0.0
0.6,8.5,4.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-4.5,8.5,3.3,7.8,-5.2,0.0
0.6,8.5,5.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-5.0,8.5,2.8,7.8,-5.7,0.0
0.6,8.5,5.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-5.5,8.5,2.3,7.8,-6.2,0.0
0.6,8.5,6.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-6.0,8.5,1.7999999999999998,7.8,-6.7,0.0
0.6,8.5,6.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-6.5,8.5,1.2999999999999998,7.8,-7.2,0.0
0.6,8.5,7.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-7.0,8.5,0.7999999999999998,7.8,-7.7,0.0
0.6,8.5,7.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-7.5,8.5,0.2999999999999998,7.8,-8.2,0.0
0.6,8.5,8.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-8.0,8.5,-0.20000000000000018,7.8,-8.7,0.0
0.6,9.0,3.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-3.0,9.0,4.8,7.8,-4.2,0.0
0.6,9.0,3.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-3.5,9.0,4.3,7.8,-4.7,0.0
0.6,9.0,4.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-4.0,9.0,3.8,7.8,-5.2,0.0
0.6,9.0,4.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-4.5,9.0,3.3,7.8,-5.7,0.0
0.6,9.0,5.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-5.0,9.0,2.8,7.8,-6.2,0.0
0.6,9.0,5.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-5.5,9.0,2.3,7.8,-6.7,0.0
0.6,9.0,6.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-6.0,9.0,1.7999999999999998,7.8,-7.2,0.0
0.6,9.0,6.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-6.5,9.0,1.2999999999999998,7.8,-7.7,0.0
0.6,9.0,7.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-7.0,9.0,0.7999999999999998,7.8,-8.2,0.0
0.6,9.0,7.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-7.5,9.0,0.2999999999999998,7.8,-8.7,0.0
0.6,9.0,8.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-8.0,9.0,-0.20000000000000018,7.8,-9.2,0.0
0.6,9.5,3.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-3.0,9.5,4.8,7.8,-4.7,0.0
0.6,9.5,3.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-3.5,9.5,4.3,7.8,-5.2,0.0
0.6,9.5,4.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-4.0,9.5,3.8,7.8,-5.7,0.0
0.6,9.5,4.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-4.5,9.5,3.3,7.8,-6.2,0.0
0.6,9.5,5.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-5.0,9.5,2.8,7.8,-6.7,0.0
0.6,9.5,5.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-5.5,9.5,2.3,7.8,-7.2,0.0
0.6,9.5,6.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-6.0,9.5,1.7999999999999998,7.8,-7.7,0.0
0.6,9.5,6.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-6.5,9.5,1.2999999999999998,7.8,-8.2,0.0
0.6,9.5,7.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-7.0,9.5,0.7999999999999998,7.8,-8.7,0.0
0.6,9.5,7.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-7.5,9.5,0.2999999999999998,7.8,-9.2,0.0
0.6,9.5,8.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-8.0,9.5,-0.20000000000000018,7.8,-9.7,0.0
0.6,10.0,3.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-3.0,10.0,4.8,7.8,-5.2,0.0
0.6,10.0,3.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-3.5,10.0,4.3,7.8,-5.7,0.0
0.6,10.0,4.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-4.0,10.0,3.8,7.8,-6.2,0.0
0.6,10.0,4.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-4.5,10.0,3.3,7.8,-6.7,0.0
0.6,10.0,5.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-5.0,10.0,2.8,7.8,-7.2,0.0
0.6,10.0,5.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-5.5,10.0,2.3,7.8,-7.7,0.0
0.6,10.0,6.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-6.0,10.0,1.7999999999999998,7.8,-8.2,0.0
0.6,10.0,6.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-6.5,10.0,1.2999999999999998,7.8,-8.7,0.0
0.6,10.0,7.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-7.0,10.0,0.7999999999999998,7.8,-9.2,0.0
0.6,10.0,7.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-7.5,10.0,0.2999999999999998,7.8,-9.7,0.0
0.6,10.0,8.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-8.0,10.0,-0.20000000000000018,7.8,-10.2,0.0
0.6,10.5,3.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-3.0,10.5,4.8,7.8,-5.7,0.0
0.6,10.5,3.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-3.5,10.5,4.3,7.8,-6.2,0.0
0.6,10.5,4.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-4.0,10.5,3.8,7.8,-6.7,0.0
0.6,10.5,4.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-4.5,10.5,3.3,7.8,-7.2,0.0
0.6,10.5,5.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-5.0,10.5,2.8,7.8,-7.7,0.0
0.6,10.5,5.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-5.5,10.5,2.3,7.8,-8.2,0.0
0.6,10.5,6.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-6.0,10.5,1.7999999999999998,7.8,-8.7,0.0
0.6,10.5,6.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-6.5,10.5,1.2999999999999998,7.8,-9.2,0.0
0.6,10.5,7.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-7.0,10.5,0.7999999999999998,7.8,-9.7,0.0
0.6,10.5,7.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-7.5,10.5,0.2999999999999998,7.8,-10.2,0.0
0.6,10.5,8.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-8.0,10.5,-0.20000000000000018,7.8,-10.7,0.0
0.6,11.0,3.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-3.0,11.0,4.8,7.8,-6.2,0.0
0.6,11.0,3.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-3.5,11.0,4.3,7.8,-6.7,0.0
0.6,11.0,4.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-4.0,11.0,3.8,7.8,-7.2,0.0
0.6,11.0,4.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-4.5,11.0,3.3,7.8,-7.7,0.0
0.6,11.0,5.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-5.0,11.0,2.8,7.8,-8.2,0.0
0.6,11.0,5.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-5.5,11.0,2.3,7.8,-8.7,0.0
0.6,11.0,6.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-6.0,11.0,1.7999999999999998,7.8,-9.2,0.0
0.6,11.0,6.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-6.5,11.0,1.2999999999999998,7.8,-9.7,0.0
0.6,11.0,7.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-7.0,11.0,0.7999999999999998,7.8,-10.2,0.0
0.6,11.0,7.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-7.5,11.0,0.2999999999999998,7.8,-10.7,0.0
0.6,11.0,8.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-8.0,11.0,-0.20000000000000018,7.8,-11.2,0.0
0.6,11.5,3.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-3.0,11.5,4.8,7.8,-6.7,0.0
0.6,11.5,3.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-3.5,11.5,4.3,7.8,-7.2,0.0
0.6,11.5,4.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-4.0,11.5,3.8,7.8,-7.7,0.0
0.6,11.5,4.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-4.5,11.5,3.3,7.8,-8.2,0.0
0.6,11.5,5.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-5.0,11.5,2.8,7.8,-8.7,0.0
0.6,11.5,5.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-5.5,11.5,2.3,7.8,-9.2,0.0
0.6,11.5,6.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-6.0,11.5,1.7999999999999998,7.8,-9.7,0.0
0.6,11.5,6.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-6.5,11.5,1.2999999999999998,7.8,-10.2,0.0
0.6,11.5,7.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-7.0,11.5,0.7999999999999998,7.8,-10.7,0.0
0.6,11.5,7.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-7.5,11.5,0.2999999999999998,7.8,-11.2,0.0
0.6,11.5,8.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-8.0,11.5,-0.20000000000000018,7.8,-11.7,0.0
0.6,12.0,3.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-3.0,12.0,4.8,7.8,-7.2,0.0
0.6,12.0,3.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-3.5,12.0,4.3,7.8,-7.7,0.0
0.6,12.0,4.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-4.0,12.0,3.8,7.8,-8.2,0.0
0.6,12.0,4.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-4.5,12.0,3.3,7.8,-8.7,0.0
0.6,12.0,5.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-5.0,12.0,2.8,7.8,-9.2,0.0
0.6,12.0,5.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-5.5,12.0,2.3,7.8,-9.7,0.0
0.6,12.0,6.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-6.0,12.0,1.7999999999999998,7.8,-10.2,0.0
0.6,12.0,6.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-6.5,12.0,1.2999999999999998,7.8,-10.7,0.0
0.6,12.0,7.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-7.0,12.0,0.7999999999999998,7.8,-11.2,0.0
0.6,12.0,7.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-7.5,12.0,0.2999999999999998,7.8,-11.7,0.0
0.6,12.0,8.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-8.0,12.0,-0.20000000000000018,7.8,-12.2,0.0
0.65,0.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-3.0,0.0,5.450000000000001,8.450000000000001,5.450000000000001,1.0
0.65,0.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-3.5,0.0,4.950000000000001,8.450000000000001,4.950000000000001,1.0
0.65,0.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-4.0,0.0,4.450000000000001,8.450000000000001,4.450000000000001,1.0
0.65,0.0,4.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-4.5,0.0,3.950000000000001,8.450000000000001,3.950000000000001,1.0
0.65,0.0,5.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-5.0,0.0,3.450000000000001,8.450000000000001,3.450000000000001,1.0
0.65,0.0,5.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-5.5,0.0,2.950000000000001,8.450000000000001,2.950000000000001,1.0
0.65,0.0,6.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-6.0,0.0,2.450000000000001,8.450000000000001,2.450000000000001,1.0
0.65,0.0,6.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-6.5,0.0,1.950000000000001,8.450000000000001,1.950000000000001,1.0
0.65,0.0,7.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-7.0,0.0,1.450000000000001,8.450000000000001,1.450000000000001,1.0
0.65,0.0,7.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-7.5,0.0,0.9500000000000011,8.450000000000001,0.9500000000000011,1.0
